text,label
"penis!! 

Little teenie weenie!!!!!",1.0
"FUCK YOU TO HELL BITCH. why the fuck you one to ban me from editing for?!
FUCK YOUR MOM. voo tong sung is a bastard and he deserves it. So just leave me alone,
you fucking motherfucker prostitute faced asshole.",1.0
"George W. Bush approval rating graph 

http://upload.wikimedia.org/wikipedia/commons/1/10/George_W_Bush_approval_ratings_with_events.svg

The circle for the September 11th attacks looks too far right. Think you could update it?

Why are the data points post 2005 omitted?",0.0
"""

 Massacre 

I note that Kent State massacre redirects to this page, and that other, similar massacres in history - wherein government forces murdered civilians for protesting government policies - are termed as """"[such and such] massacre"""".  There is no legitimate reason, aside from sensitivity to extremist viewpoints in the United States, to continue calling this article """"Kent State shootings"""".  It should be changed to """"Kent State massacre"""".  A cheap acknowledgement in the lead paragraph is insufficient.  I would appreciate discussion on this move, and I will initiate the move myself soon enough.   """,0.0
"Idiot

Blanche Barrow was not hit in the face with glass at Dexfield Park. Where did you get this bullshit?",1.0
"I don't know what your problem is and I don't know how you survive in this environment with your disgusting lies and personal attacks but I am sure of one thing, you rudolf raping caputo. Your disruptive behavior and POV pushing is not wanted in my space. You have been uncollaborative, unwelcoming, unfriendly, dishonest and not much value as a human being, given your behavior in this matter. Now take your two-faced, backpeddling, fake helpful, behavior and hatred elsewhere. 
This is your second formal warning to stay off my talkpage and stop harrassing me. Your co-operation is appreciated.",1.0
"Stay the Fuck out of this Ping Pong.  If I want information of Mushu Shrimp, I will ask you.",1.0
""" March 2006 (UTC)

Co-sign on everything you said! How many times did this broad (dude?) edit MY OWN TALK PAGE in the defense that I was """"vandalizing"""" it? You can vandalize your own user page? That's news to me! 

Being a Wiki admin - apparently, the rush is better than sex, booze OR drugs.  05:21, 16""",1.0
"Kind Sir, why dont you try to lick my butthole and put a trampoline up yours 

thank you.",1.0
"Fuck off, you half-wit
You wikiwankers set the standard for delusional.",1.0
REDIRECT Talk:2008 Mumbai attacks,0.0
"""I was trying to inject some humour (as evidenced by my winky face) in this ridiculous, overblown, and unnecessarily dramatic situation. If you took the time to familiarize yourself with the situation, you would see that the person I insulted was attacking my cited and factual contributions by actively censoring them no explanation; which I retaliated with by insulting him. I thought that his conduct was insult-worthy at the time, as would any sane individual who was not familiar with Wikipedia's """"no-insult"""" rule, however I have since realized that what I did was wrong because this site does not allow for harsh words: which is why I will not use them again even if they are used against me, which they were during this ordeal.

Wikipedia is the place for me because my edit was constructive and brought a greater knowledge to the subject's topic. But, the fact that I insulted another user in the edit summary is regrettable, and I know that now.

If you seriously think the edit linked above constitutes a """"better"""" insult, """,0.0
"""

 Barbarians 

The Chinese as a country are nothing but disgusting barbarians. I highly recommend every and all Chinese people to flee the horrors of the CCP before they come for YOU next! Its now official, over 20,000 Falun Gong have been murdered in this genocide but the official numbers are not certain due to the """"iron curtain"""" around China. We haven't seen such destruction and genocide since the Soviet Union! Those damn Chinese. I feel bad for the Falun Gong. I hope every CCP dies of a horrible skin disease.""",1.0
"I know that's not mature. And anyway, that was my cousin, I went to the bathroom, and he got on for awhile and was being an idiot. So don't talk to me like I did anything for I am Zod and I can break you, so leave it.",1.0
"So far, I have these sources that I will use for William Kaye Estes's and his contribution to education. 

Bush, R. R., & Estes, W. K. (1959). Studies in mathematical learning theory (Vol. 3). Stanford University Press.

  dainaloo",0.0
"""
You are the one who made the same edits several times, whereas multiple others who are not socks made rational edit-summaries disputing it. I am acting solely as admin here, not taking sides here, and WP:EW is very clear that it doesn't matter who is really """"right"""" or which content eventually winds up in the article. By a brief look, I don't see a discussion with clear consensus on the talkpage. Feel free to discuss with the other editors involved, especially those who currently disagree with your edits to try to persuade them that you are right. Ask those with whom you claim you currently have consensus to weigh in as well. All of this goes on the article talkpage so nobody can claim some secret deal, bad-faith explanation, etc.   """,0.0
"""HEY VACUOS, EMPTY- MINDED COLA! GET A LIFE! THE REASON NO ONE HAS EDITED YOUR GARBAGE ARTICLES IS BECAUSE NO ONE CARES! ONLY CULT FANATICS, WHO HAVE MAJOR EMOTIONAL PROBLEMS, CARE ABOUT DAHN YOGA AND ITS SCUMMY LEADER!!!!!!

HOW MUCH DO YOU WANT TO BET THAT THERE AREN'T SOURCES IN THE KOREAN LANGUAGE LISTING YOUR BELOVED ILCHEE BASTARD AS THE DEVIANT, GREEDY PRICK HE IS???? WHY ARE NONE OF THESE SOURCES UP? OR THE FACT THAT LEE'S FORMER DEVOTEES HAVE GONE PUBLIC WITH ALLEGATIONS OF ALL SORTS OF EVILDOING?

END THE SHAM! YOU CARE AS MUCH FOR WIKI AS ANY OTHER CULT FANATIC. THE ARTICLES YOU HELPED TO """"EDIT"""" ARE A REMOTE CRY FROM FAIR, BALANCED, OR FACTUAL.

END THE SHAM, TAKE A GOOD LOOK IN THE MIRROR, AND AT THE SAME TIME LOOK AT YOUR OWN """"CYNICAL"""" SELF, AND HOW IT IS THAT IN A WORLD FILLED WITH MORALS, SPIRITUALITY, AND CULTURE, YOU CHOSE SUCH A FALSE AND CRIMINAL- LIKE PATH. 

  

BRING ON THE CRITICISM, AS ONLY A COLA DAHN NUTJOB WOULD!

""",1.0
"retard 

are you mentally retarded user:ugugugugugugug is my own account you absolute jibbering fool",1.0
"Replacement

Revert the single's cover to the original, because some bastard decided to replace it with a monkey.",1.0
... i have made the changes... lets not let something this stupid happen again...,1.0
"How primitive are you
Are you from a nursery school? Do you try to betray at tiptoety? Childish primitive attempts... Little nazi antonescu fan.",1.0
Fuck off. You have unwarranted self importance.,1.0
"""

Did you scout for sources prior to the prod? Eh, no.... ♦ Dr. Blofeld 

""",0.0
"The way I interpreted the story on the site I read, a contrast to the site you’ve given, is that this was an accident and not a dastardly plot to blow up the planet. If I read your site first I would have known it was bullshit!",1.0
"Edit request from 174.3.185.61, 28 June 2010 

Mauler90 is a shit faggot 

174.3.185.61",1.0
"Effects under £3000 - dated 3rd June (with one codicil) of Charlotte Dorothea Forster Grierson, formerly of the city of Dublin, afterwards residing at four Clarmont Bank, Shrewsbury, England & late of Carlile-terrace, Malahide, County Dublin, Ireland, Spinster deceased who died 6th March, 1869 at Carlile-terrace, aforesaid was proved at the Principal Registry by the oath of George Abraham Grierson, of Manor House, Malahide, aforesaid Esquire, the sole executor,",0.0
The total population(10 millions) does not match with the e sum of the referenced populationsbelow in the infoboxImages in Infobox,0.0
"""

OKAY, I have now tried to just delete the offensive sentences in the beginning about Mr. Irving being a socalled 'holocaust denier'. He says himself he is not, and acknowledges that many jews were killed during the war, however he does not go along with the 6 million jews killed-figure, as he reckons the number to be lower. And it really comes down to that: """" David has the right to question anything relating to history and WW2 is his speciality, and he actually makes a living of questioning and critically examining sources.

I also decided to delete the account about him loosing a court case in 2000. David have launched several libel cases before - in 1996 he won 45000 £ libel-damage against an English Sunday Newspaper. The fact that he this time lost is not something that should figure at the head of his CV. Many people also find it extraordinary that a judge can deside what a person IS or is not, and what beliefs he holds.""",0.0
"Intelligence Citations Bibliography for Articles Related to Human Intelligence 

You may find it helpful while reading or editing articles to look at a bibliography of  , posted for the use of all Wikipedians who have occasion to edit articles on human intelligence and related issues. I happen to have circulating access to a huge academic research library at a university with an active research program in those issues (and to another library that is one of the ten largest public library systems in the United States) and have been researching these issues since 1989. You are welcome to use these citations for your own research. You can help other Wikipedians by suggesting new sources through comments on that page.",0.0
"It's in spanish but it's the truth, If you don't cite this you are acting like the fraken gatekeeper know it all, you aren't shit.",1.0
"Why you revert my edits, bitch? you bein' a punk ass fuuucccker. 110.32.198.229",1.0
"Muslim Men Harassment of MM page 

It is amazing how three muslim men jumped all over this page, right after I added a number of things (30 minutes after - all three men, all muslims), and cleaned it up.  Does a woman working for human rights in Pakistan really get under your skin so badly?  Wow.

So sweetie, if you are so bloody busy, why not get busy, and stop harassing the women?  Are you *that* threatened?",1.0
Please note that Sorenaaryamanesh is involved in an editing war by removing unbiased primary source material intended to remove POV of article.,0.0
"Well, i'm sorry, but attacking me and my edits is exactly what you're doing...wow, there's some seriously snotty people on wikipedia!!! And yes, there is a need to separate the featured single, 100% DEFINITLY!!!!!!!!!",0.0
"""

 Catarina 

I don't get that, are you joking?
 | Talk to Me | 1800 ''edits!!!' 
P.S. This will be the last post for a few hours, I will reply by this afternoon.""",0.0
"Kirsten Kemp

There is nothing wrong with the Kirsten Kemp edit to Saved by the Bell. Please quit reversing it.",0.0
"Legally, there are no rules which state any geographical or political requirements which a state has to meet in order to join the Schengen area (there are such criteria for joining the EU, but this is a different matter). The only possibility to join the Schengen zone would be to enter into a treaty with the EU, which includes a clause that Schengen-related EU law would be applicable in the associated non-EU state. The associated state would only have the right to be consulted. Thus, the U.S. would have to accept each and every majority (!) decision taken in Brussels whether citizens of this or that country would need a visa for entry into the area or not. And the U.S. would have to accept that every third-country national holding a residence title of a Schengen state could enter the U.S. without even being checked. To BIL: Guadeloupe and French Guiana are not inside the Schengen area because this would e.g. require France to equip the complete rain forest border between French Guiana and Suriname, Brasil etc. with high-tech infrared sensors which would detect every monkey which is crossing the border - just in order to avoid ID checks on flights between there and Europe. I can understand why they do not invest any money into this.",0.0
"""

 Germany -  four entries 

You did not respond to my argument at all - please read it more carefully:

The IOC cannot be seen as the single authoritative source on this article, as the IOC itself does not publish all-time tables, and publishes only unofficial tables per single Games. Therefore this article is in violation with WP:No original research! The official source for the German National Olympic Committee (DOSB) does list the Olympic Medals for Germany from 1896 to 2012 → .

There were no official country codes before 1976: Only in 1976 did the IOC start to assign standardized codes. Before that time, the local Organizing Committees of each Olympic Games had chosen codes, often in the local language, resulting in a multitude of codes.

At the Games of 1956, 1960, and 1964 the German team was simply known as """"Germany"""" and the usual country code of (GER) was used. Yet, the IOC code EUA is currently applied in hindsight in the IOC medal database, without further explanation given. 

Yugoslavia does not exist anymore as a country - the FRG does. The (FRG) Federal Republic of Germany did not cease to exist. It was a simple code change, same country, same NOC. NO alternate NOCs: EUA, FRG and GER have always had the same German National Olympic Committee (NOC) recognized in 1895, same NOC President (Willi Daume, 1960–1993), same Olympic Committee located in Frankfurt - only the codes have changed. Germany is officially still called (FRG), the Federal Republic of Germany - it's the same country, with the same NOC since the first modern Games held in 1896 - only the GDR had a separate NOC, because it was a separate country (although not recognized by Germany). """"West Germany"""" did never exist, and is nothing more than the common English name used for the Federal Republic of Germany or FRG. The """"enlarged"""" Federal Republic of Germany (known simply as """"Germany"""") is thus the continuation of the pre-1990 Federal Republic of Germany - the very same country, with the same National Olympic Committee since 1895.
  """,0.0
""":The other admin you are thinking of could be ... Anyway, he is active on both the Dutch and English Wikipedia and he knows about the situation too! Hope I am helping out here...   

""",0.0
"We need to talk... 

Do you suck dick private? BULL SHIT!  I bet you could suck a golf ball through a garden hose! 

Seriously though, we need to have a talk about your editing habits.  Drop by my talk page. |Talk",1.0
"""

Rjanag has called me """"a useless editor, and the worst kind of troll"""" and making """"bullshit accusations"""", while trying desperately to suppress a highly relevant picture showing Kadeer using a false photo to justify the killings. Keep it up. I will use my utmost patience to make the truth known.""",1.0
"""
Why repeat myself? It's not my problem if you want to pretend I didn't read it.—Machine Elf 1735 """,0.0
", or any backbone to the administrators, you all  will toss out Gryffindor's farcical behavior.  You would think these German speakers could be fair, could live with compromise.  Then you see people saying that the current name was all a conspiracy.  Yes, of course.  Utterly pathetic.",0.0
"Shut up, NoCal. Whinging about BLP's and Blocks  be serious, you don't care about policy or procedure. You just want to see an American, Jewish, Pro-Israel genocide advocate portrayed as a rationalistic hero, because Israel makes your dick hard. You twisted individual. 99.249.128.214",1.0
"Marnanel your talking nonsense, there is no dispute in the real world.
Money magazine wrote that article after complaints were made is now out dated. Stevensons legal battles have been settled for some time. All the text vary from each other which is reflected on the page. There is no dispute between Powers and myself. Her attorneys were contacted and since then her products have reverted to her particular text only. The problem was these people thought they could cheat me and they got caught. Now they have suffered terrible embarassment over it. The matter has been resolved and I Am Not willing to sacrifice my legacy with the public hog washing these stories. Enough is enough. Money Magazine never interviewed one single author for that story. My legacy does not revolve around Money magazine but my authorship. And if you want to present the Footprints Poem in the Wiki
you must show the chronology of the poems history. 

What is it that you need to present reliable source to this article?
Be specific. I removed my published book from world wide marketing
is that enough proof of authorship for you. If so then see authorhouse for details or contact me. Thank you 

Carolyn Joyce Carty",0.0
"HOCKEY STICK UP YOUR ASS 

HOW DARE YOU ACCUSE THE AUTHOR OF THE ERIC GOERTZ ARTICLE OF WANTING WORLDWIDE FAME? Fucking asshole.

I wish there was still a hockey strike you FUCKHEAD.

Go ahead try to get my shit deleted wikipedia is just a bunch of old fucks trying to act scholarly about matters they know nothing about, how the fuck would you have heard this story any other way except by me using wikipedia? That's what I thought.

I hope you don't get palsy sitting on your computer salivating over women's NHL photos all day.

Go ahead and make my day!",1.0
"ITNC 

Go fuck yourself.",1.0
fuck you bitch. and fuck you lousy and misleading wikipedia:chemtrail page,1.0
"HELLO GOOD SIR
You're a fucking faggot and have no clue what you're talking about with awesome.jpg. I know and don't care that this will be reverted, but read it first, because you should seriously shut the fuck up. Love you buddy",1.0
your a fucking bell end,1.0
I NEVER FUCKING MADE THIS MOTHER FUCKING ARTICLE I JUST FUCKING EDITED IT AND THAT WAS A FUCKING LONG TIME AGO FUCKING ASSHOLES! PISSING ME OFF @,1.0
Fight Club! F**k Yeeaaaaahh!!!,1.0
"new name 

Perezhilton has changed his name to dick sucker.",1.0
"please 

come with me cause i like eat dicks with other girls",1.0
"Never mind you are another slimebag who banned me. Just cut to the chase and try to contact my provider, asshole!",1.0
"Because my name is Yalma, and I am a 

== LOSER ==

who gets pissed at people for NOTHING!!!",1.0
"I don't care. Like I said, keep your shitty grammar.",1.0
"Azari or Azerbaijani? 

Azari-iranian,azerbaijani-turkic nation.",0.0
do i need to file an rfc before arbitration?   i think arbitration asks for proof of trying to work things ou or something like that.,0.0
"Articles 

Ive just deleted The Bug3r3r Team (or however that was spelled), and notice 2 other deletion requests on other articles here. I also read your note on that article's talk page, and think you may be misunderstanding the purpose of Wikipedia. We only allow articles on subjects that are notable; generally, this means that they have been discussed in detail in multiple, independent reliable sources. That means that a company that's just recently started, that has never produced a product, and that, by the way those were written, seem closer to a group of friends, is not a suitable subject for a WP article. Basically, if you can't find a number of newspaper (etc.) articles discussing the company, it shouldn't have an article. I hope this explains why these articles were deleted.

In connection to this, I need to ask you to stop creating articles on businesses of this type. Continuing to do so adds extra work for other editors and administrators, and these are clearly non-notable companies (so much so that we used the expedited Speedy Deletion Process).",0.0
""" 

I have made an edit which I believe is compliant with Wiki's Neutrality Guidelines while leaving the word """"extremist"""" in the article. While I do not agree that the statement lends any value to the article, at least attempting to cite it in the manner of my recent edit keeps the article factual since it merely quotes rather than appears to agree with a bias in one of its sources. I hope that further edits along these lines will involve how best to use the bias statement rather than edits which introduce bias into the article itself.""",0.0
"How do you know he is dead.  Its just his plane that crashed.  Jeezz, quit busting his nuts, folks.",0.0
"I didn't vandalize a page, you've got the wrong guy.",0.0
"Grandma Terri should burn alive and be shot! 

Get shot asshole G-mau! 

F^ck Grandma Terri in her old ass

Grandma Terri, I hope you die soon! F%ck you in the eye! I hate you. I want to shoot your ass, Grandma Terri! 71.74.76.40  

Grandma Terri, you are shit! 

Grandma Terri, I wish you die! 

Die and go to Hell, Grandma Terri 71.74.76.40",1.0
. Too bad the Soviets didn't exterminate your entire family album,1.0
"""

Agree. It could also be rewritten to say """"A law has been passed that states..."""" (followed by whatever, specifically, the law states).   """,0.0
"Yep, and after you vandalized it again, I re-reverted it, dipshit.",1.0
""" You're a dumb American, right? No degree? Knows nothing of engineering? Thinks mathematics is """"universal""""? Played monopoly in high school instead of learning? How am I doing so far?""",1.0
^ you are a dick whom is not notable and apparantly crawl wiki looking for ways to feed your narrisisim and hubris by proving important people not notable.,1.0
you really really dont like me. What do you have against me. I am new to this. I started my user thing friday. and you already hate me. you are retarded. get a life and leave me alone you loser!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  Ilovedirtbikes,1.0
"I am going to shove a pineapple up your ass. 

You'll fucking need major surgery to pull that shit out!",1.0
"""
Block me. I really don't give a shit! If a source doesn't work for someone, it gets removed. K?    """,1.0
"None 

Ok um . . . Well . . . Ok, here's the thing. if your telling me that I'm a bad writer, then i understand, i could have written that better, after all, I'm an athuor-to-be, and I can't spell, but if your telling me I'm wrong than **** you! I live in Arkansas, qand I've gone to the magnet schools here so you a a lowly piece of ****ing **** if you think that I'm wrong!
      Understood?",1.0
"To Blanchardb 

You dumb motherfucker I am going to sue the shit out of you. Watch your back.",1.0
"Astoria Boulevard-Hoyt Avenue shelter.jpg 

The picture was taken at Astoria Boulevard, not Astoria - Ditmars Boulevard. I frequently confuse those two stations because of their similar names. You can correct the description if you want.",0.0
"I appreciate the invite
I appreciate the invitation to help with Ward Churchill.  Sometimes it gets tiring to be marginalized and your views be universially distained, huh?  It begs the question: How many Americans, born in the Soviet Union, would be good soviet citizens? Ever society has a minute group of dissenters, which every society treats the same way: with political prosecution. America persecuted communists and socialists, and the Soviet Union persecuted Western thinkers.  What is so absurd is the Right has borrowed (stole) the concept of victimhood from the Left.",0.0
"""
 It is unnecessairy source, because it does not matter how many soldiers were killed. What matters is that the Safavids were deposed. Besides that, mentioning that information WITHOUT making any remarks about the brutality of the Afghan forces - for example the complete massacre of the Safavid family (including women and children), as well as the massacres on the civilian population in Isfahan, Bam, and villages of Khorasan - is considered POV. 
 Besides that, you have not shown any sources for your claim that """"30000-100000 soldiers were killed"""". 
 And as for the edits: it does not matter what YOU believe, it only matters what the Wikipedia rules are. You posted a message without editting ANYTHING ... that's the same as abusing the article's history as a message-board. Use the REAL message-board instead.  """,0.0
"""
Yeah, that paragraph is a mess. For starters, there was already a fascist regime in Italy before the Great Depression. I've done a provisional edit to that paragraph, including a wikilink to Weimar, etc., which is all I can do at present. 連絡 見学/迷惑 """,0.0
"You can block and block and suck my cock but nothing can stop freedom of speech. In the end, America wins. We always do. Ask Saddam. My sockpuppet army is on the march.  02:13, 30 Mar 2005 (UTC)",1.0
"I feel sorry for you, small penised foreign dog! Defending absolute scum like Mao, Jiang, and Deng ensures you are a brainwashed fag lost in China's past.

It will take 200 years before Chinese people from the Mainland become clean, respectable, wise human beings.

Right now they are money worshipping slaves whose minds are lost to propaganda and distorted logic.

How sad! Such a great civilization destroyed by a band of gangsters!",1.0
"fuck 

i want to fuck you mo",1.0
"Perhaps you missed the discussion at  
No, I take that back, please, block me, I don't want to be near scum like you.",1.0
"""
But Stranger Danger is so fun (. Good luck again!<3  TALK!! """,0.0
"""

 It seems edit-warring is back 

Long time no see. Unfortunetly, I am here once again to say user """"Ninguém"""" is once again edit-warring my edits. Funny, I have been out of Wikipedia for some days (too busy) and while I was out, user """"Ninguém"""" almost did not post anything in Wikipedia. Now that I am returning, the user seems to be once again active in Wikipedia. It's incredible how fast he is able to edit an article I have recnetly edited. In a few minutes, he's there posting or reverting something. When I am not posting in Wikipedia, he is not posting too. 

I think it's clear the other user follows my edits. It's also funny an user who claimed to not to be associate with Wikipedia, who seemed to be leaving the projective, is once again active (only because I am returning). With hundreds of articles in Wikipedia, it seems the other users is only interested in the articles I recently posted. This is really strange. I try to be far from the other user, but it's impossible because he follows me and spends hours a day checking my recent edits. Please, do something aboout. It cannot keep this way.   """,0.0
"FAR revisit requests 

Wikipedia:Featured article review/A. E. J. Collins/archive1 and Wikipedia:Featured article review/Sheffield/archive1. Cheers,",0.0
Exactly; I removed the section (again) before I noticed this posting. chen7754,0.0
"NOT EMO!!! 

God!!!

EmO = NOT!!! have Culture
EmO = is a shit COPY of stereotype GothicS,PunkS,BritS
EmO = the suicidal attitude and melancolic 
is NOT!!! a something new

They are NOT!!!!!
emo =
Panic at the Disco,Cris Angel,MCR,Emily the Strange,Tim Burton movies,AFI,Allan Poe books,Kat Von D,HIM,Metalcore bands,The Cure,Nirvana,Placebo,Sadness,Black make up,shaggy hairstyle,Androgyny....
.....
...But
the ignorants think that my list is emo, but the truth is that NobodY in my list are emo.

Panic at the disco NOT EMO.",1.0
"Welcome

Hello and welcome to Wikipedia.  We appreciate encyclopedic contributions, but some of your recent contributions seem to be advertising or for promotional purposes.  Wikipedia does not allow advertising.  For more information on this, see:
Policy on neutral point of view
Guideline on spam
Guideline on external links
Guideline on conflict of interest
If you still have questions, there is a new contributor's help page, or you can write {{helpme}} below this message along with a question and someone will be along to answer it shortly.  You may also find the following pages useful for a general introduction to Wikipedia:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing Wikipedia!  Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of  if you want to get in touch with me. Again, welcome!",0.0
"YIFF YIFF 

U KNOW U LUV IT LOL, ALL OF THE BUTTSEKS 4 U MY FRIEND",1.0
"""

 Hello 

Hi Blu Aardvark, glad to see you did not permanently leave Wikipedia.  I was wondering why my Template:Current event template redirect wasn't working, couldn't see the obvious! )  — (talk) 2006-01-15 13:36Z

 Thanks 

Thanks for taking note of The Arcata Eye and Plazoid pages. 

Happy Birthday!

 Have a great day )   (talk) 

Admin Fighter
That was really funny, gave me a good chuckle. You should have just crossed it out and left it in.  (Talk) 

 """"Removing religious and political categories. Recent attempt at vote stacking leaves a bad taste in my mouth."""" 

Were you referring to this: Wikipedia:Administrators' noticeboard/Incidents#Catholic Alliance of Wikipedia-like vote stacking?  (Α⇔Ω ¦ ⇒✉) 

No. I was referring to a Wikipedia email I recieved earlier today, sent by  now.  

 policy proposal 

Hi, you recently commented on bible-verse articles, and may therefore be interested in commenting about a proposed policy covering roughly 50 specific verses:

Wikipedia:Centralized discussion/Verses of 1 Kings 4 and 5

 

 Ubuntu Logo 

Blu,

I noticed you changed the logo for the Ubuntu Linux User Box.  Why?  The usage policy on Ubuntu's offical site clearly allows for such use. Besides, the logo is just that, a low-resolution image of a logo, which is allowed under fair use.  I am aware that some discussion has been going around about """"fair use"""" images in user boxes. If you changed the logo to Tux because I labeled it as a fair use image and not with some other licensing information, I'm sure I can find an appropriate image copyright tag.  
At the time I had changed it, several ongoing discussions had indicated that copyrighted images and logos available under fair use were not to be used in userspace, per Wikipedia policy. The Ubuntu trademark policy may allow it, but Wikipedia policy (per WP:FU is to limit images that are not available for commercial use - which the Ubuntu trademark policy explicity disallows.  | (talk) | (contribs)  The preceding text was copied from User talk:Jcarroll

WP:NPA

Please review and adhere to WP:NPA, WP:CIV, and WP:WQT. Please re(?)-familliarize yourself with Wikipedia policy. Thanks in advance.  
I am fully aware of the above policies, thank you. I do not feel that it can be considered a personal attack, or incivil, to call a troll a troll. I'm sorry if you don't agree with me in that - but that does not mean that my statement is a violation of any of the above policies.  | (talk) | (contribs) 
It is a violation, and you must refrain from it. WP:NPA is non-negotiable.  
Funny. Nobody considers it a violation of WP:NPA to call User:Willy on Wheels a vandal. Nobody con",0.0
"""

 Hey dickhead Summerphd 

Wtf is your problem? Why do you keep reverting my posts in the Talk sections?

Example: in the Talk section of Junya Watanabe, i added a question whether """"Junya"""" is his birth name or adopted pseudonym. This is relevant to an encyclopedia article, you insufferable asshole.""",1.0
"Hey I thnk that you an asshole 

You just love to fuck your momk all day bitch.  Stop Fuckinmg her now!!!!!!!!!!  Got it bitch",1.0
