text,label
I 'm sure I would have done great in public school if the Mexican gang members stopped kicking my * * * long enough for me to get my homework done ...,1.0
The only Blacks i saw were Somalies .. and they 're a cross mix of Black and Arabs .,0.0
"All we have is blacks and a few mestizos and all are pretty well behaved , we keep them that way around here",1.0
"Janet Yellen - Wikipedia , the free encyclopedia",0.0
I was going to say - before you added that last line - they look like a bunch of frightened monkeys with guns ....,1.0
I base this post on the fact that I live a few hundred yards from the house I was born in and have never felt the desire to suck the milk from anything other than an English nipple .,0.0
The only good thing about Indians is their married women are so loose that prostitution fails in Indian areas .,1.0
I 'm angry against myself for just letting this whole world drown into a jewish cesspool .,1.0
"I 've always considered teaching as one of the professions I would like to get into , but not in a neighbourhood like that ... never. kids like that disgust me .",1.0
But then I 'm half German and half German so I try to be accepting of other people with mixed backgrounds like myself .,0.0
It does n't matter how you dress up a mud .,1.0
Seems like you cant get away from these parasites anymore its happening and getting worse everywhere .,1.0
14/88,0.0
There are so many race mixing ads on TV that it gets overwhelming .,1.0
"Notice how not one of these Hungarians gave one good source validating their preposterous claims , they just came here to complain and start name calling , just as stupid liberals do .",1.0
"Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .",1.0
Thanks for the encouragement !,0.0
I am looking for Brothers and Sisters to hang out with .,0.0
"You can take a negro out of Africa and have it grow up in Boston and Orlando , and it still reverts to its innate negro ways the moment it hits its native African soil .",1.0
"I will most likely not be invited , but if anything should come out of it I hope you will share the news .",0.0
"Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .",1.0
It failed due to lack of funding .,0.0
In this sharp color image a portion of the Orion Nebula appears along the bottom border with the cluster of reflection nebulae at picture center .,0.0
"We've had a couple of similar cases in Finland , when a nig purposefully tried to give dozens of Finnish women hiv/aids .",1.0
Is it a finnish version of `` Får får får ? '' ?,0.0
The doctors of ju-ju and voodoo seem to have left their mud huts and moved into office buildings built by White people in cities built by White people .,1.0
"unless you are a tourist or here the study for a year or two please just go back Russian , we dont need or want more slavs",1.0
Just as there 's a place for Pakis called Pakistan and a place for Negro 's called Africa .,1.0
You gotta give him a chance at least or move to cleveland and then well talk lol always looking for a wp girl .,0.0
I 'll go eat hagis and sip whiskey with the Scots thank you !,0.0
"For perspective : I wrote a final paper for English class that was basically the Revisionist perspective on the Holocaust , and I outspokenly debated my poli-sci teacher accordingly .",0.0
I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,1.0
"For starters it would be good to obtain a few hundred thousand dollars for a small farm , or a million or two for a bigger one .",0.0
A lot of white women are trying to create danger by drawing these other people into our countries .,1.0
Although I am not an old fart ... I 'm in my 20s .,0.0
England has been Jew infested for centuries and the BBC is the centre of the Marxist propaganda mill .,1.0
"Because they are essentially child-like and until someone steps up and says something they will just carry on , again like children .",1.0
"Like it or not , and I certainly do n't , but Ireland , especially NI is littered with memorials to , and even statues of , red terrorists .",1.0
"Yes, more homosexual degeneracy foisted upon the silent majority .",1.0
When the homos tried to have a fag pride parade in Serbia a few years ago they were beaten up .,0.0
Are they talking about the African women with huge lip plates ?,0.0
"Thank you so much for this , one day I hope the next generation is spared from the travesty brought by Public Schools , and private ( Jews can easily fake being Christian ) .",1.0
"To hell with making a stand , i think we should all go to the southwest and go on the offenceive and drive every race down into Mexico .",1.0
So it looks like the Blacks have lost even that one LOL Diablo,1.0
Most of them do n't care either .,0.0
I was escorted from the camp/jail by 2 polish policeman as denying/questioning the hoax-acuast is illegal .,1.0
I am so tired of it .,0.0
"Raising 1 healthy , racially aware child is worth more than all the libtard and mud children in the world .",1.0
I do n't look down on these degrees as much as I used to .,0.0
If it continues England will become a cesspool of sh * * pardon my English,1.0
I remember hearing a talk from Irving on that massacre .,0.0
No instead we will pump whitey full of chemicals via the food chain to reduce their collective IQ down to the level of blacks .,1.0
pm me or email me at boycottkosher@aol.com once i get enough money together ill be getting a car and ill be able to get to milwaukee quite easily .,0.0
So you use the jew run media brainwashing service to give credit to soo few black people ?,1.0
That 's it I slag off anyone who did n't vote BNP or NF .,1.0
"That's vile , but I ca n't say it 's a big shock , their culture seems to glorify that sort of behaviour ...",1.0
Hell I 'd rather clean a dozen tiolets a day then have to walk into a bathroom and see some mongrel standing there with a mop giving me a glassy-eyed stare .,1.0
I went back a cpl years ago and the black vermin were everywhere .,1.0
It 's for everyones protection here .,0.0
"I do not watch TV , and neither does my husband .",0.0
My sympathies to all of you .,0.0
"Racism is as old as time itself , and no one ever admired a groid for anything other than cheap dumb labour .",1.0
well done at least someone is getting off their arse and taking action rather then sitting behind a computer being a cyber warrior.i hope others will follow suit,0.0
"Not free , but great for programming , business , and design learning , Lynda.com.",0.0
Of course your brother would be welcome in our White community .,0.0
Pathetic scum .,0.0
I would hate to live in Dublin with all the foreigners there now .,1.0
"But neither is the Ku Klux Klan or Any group or organization that is openly pro white or even suspected of being pro white , like the tea parties .",0.0
Black ``women''on London transport ...,1.0
You realize you are not going to be convincing any loyal board members to the terrific joys of diversity and the cultural enrichment that say the Somali Muslim refugees are bringing to White communities .,0.0
Having recently traveled to London I was disgusted by how non-white the city had become .,1.0
Wasn't there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,1.0
Msciwoj,0.0
"Homosexuals ca n't undo the fight against White Genocide , only hypocrites can , I 'd rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they 're not .",1.0
"This sounds like a sensible , well thought-out plan .",0.0
I was escorted from the camp/jail by 2 polish policeman as denying/questioning the hoax-acuast is illegal .,1.0
They were kind of up in arms but said most Scots are lefties .,0.0
That film is full of outright lies .,0.0
They always think they are somehow exempt from the rules,1.0
Adopt their musical style and hand gestures and you poison your own soul .,1.0
You picked a poor time to start such a thread seeing as how just this week the IRA were categorically cleared of all paramilitary/terrorist/illegal activity .,0.0
"We have to kill off all of the Whites so we can go back to eating cow dung ! """,1.0
"Sounds like they might have some Palestinians of either the Muslim or Judaic variety in the woodpile , throwing stones like that .",1.0
Immigrants will go to White countries for other reasons than just economics .,0.0
That might explain the 17 year old angle .,0.0
Just let Shaniqua leave her kids home to burn the house down while she goes to da club .,1.0
"Pathological killers , they are .",1.0
"This is really not European news , but everybody should know that after years of Lebanese and other arabs intimmidating white women on Cronulla beach and after the cowardly attack on two white life-savers ( !! ) the Lebanese got theirs yesterday .",1.0
I know how you feel BreakTheSilence luckily this is your last year in school and it is almost over otherwise I would say you should look into independent study where you do not have to put up with all the filth that is in the public education system .,1.0
Because the communist party was almost all jew out to kill any gentile that stood in their way or had property that the jew - communist wanted .,1.0
May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,1.0
"Homosexuals practice a perverse lifestyle that destroys the body , mind , and soul just as drug use does ; merely two paths to the same destructive end .",1.0
"God bless them all , to hell with the blacks .",1.0
At this point I will assume the media is lying about everything other than a Negro being arrested for his murder .,1.0
"In fact , it looks like almost a dozen black bears have been euthanized all over western Montana due to illegal feeding . Grizzly bear relocated in NW Montana | KRTV.com | Great Falls , Montana",0.0
"Miami,( I do n't know how Don can stand living down there ) Hispanic - 279,456 ( 70.0 % ) Black alone - 64,993 ( 16.3 % ) White alone - 47,622 ( 11.9 % ) Asian alone - 3,649 ( 0.9 % ) Two or more races - 2,642 ( 0.7 % ) Other race alone - 676 ( 0.2 % ) American Indian alone - 361 ( 0.09 % ) Native Hawaiian and Other Pacific Islander alone - 58 ( 0.01 % ) Read more : Miami , Florida ( FL ) profile : population , maps , real estate , averages , homes , statistics , relocation , travel , jobs , hospitals , schools , crime , moving , houses , news , sex offenders",1.0
I see nothing wrong at all with Dr. Duke selling his book.He has dedicated years and many long hours to this cause and maybe you should rethink your statement .,0.0
"Traditionally, there have always been a lot of them despite the fact that NE Asians are the extreme version of our breeding strategy .",1.0
"hey everyone , i dont know really where to post this , but im new to the board and would just like to say hello to everyone. so ... hello !",0.0
"Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines YouTube - Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines Listen/watch the full interview @ Deanna Spingola and Dr. Lorraine Day - Zionism , the Holocaust , Aids and Vaccines : Free Download & Streaming : Internet Archive www.DrDay.com www.GoodNewsAboutGod.com",1.0
I'm not really surprised - now going to college with blacks I can tell you they continue to behave in such a manner even in higher education .,1.0
I'm heading down to DC to put a sign on the White House gates that will read : ' No savage negro BEASTS in the White House ! ',1.0
thats good there they was cleaning the moscow the same way like the capital i with thay would clean here this banana republic ( Washington DC ) send all this blacks and welffare resipiance to the mexico or at list Detroid 2056,1.0
General1812 I think maybe they now starting to have cold feet ; as the race who have feed them will die out .,1.0
London nowadays is more dangerous for tourists than Zimbabwe Like the above poster says do n't go to London just go someplace else that is much better like Bath or Stratford Upon Avon ( Shakespeare Birthplace ) Londonistan is a craphole,1.0
Another black is now trying to convince me that black slaves were force-fed animal lard through huge tubes and had their hands and feet cut off so they could work in the cotton fields without running away,1.0
hello. my name is sean brennan. i live in mission kansas. i 'm looking for more people in my area to hang out with. please email me at nirvana@emailnerd.com,0.0
http://www.thepost.ie/post/pages/p/s...726-qqqx=1.asp,0.0
Would be down in the new year to get together with other brothers and sisters .,0.0
"nah man , for me its enough .",0.0
These figures show that no one now could just talk about the need to restrict non-white immigration ( as the current government does ) ; large-scale repatriation of non-whites is absolutely essential .,1.0
"I came here to find out why such a small population living on a small area of the planet , constantly ravaged by war and instability managed to become the opitomy of progress and civilisation and eventually rule the world .",0.0
"Most school age youth cannot access the main K K K site from their schools , but they can access Stormfront .",0.0
"Also, here is a link to the thread for meeting other people who are interested in defending our race , whether as militants or negotiators .",0.0
"Their identity is the Liberal Tribe , and they seek out and morally support other members of their tribe .",1.0
They would perform a rape test and get the evidence immediately .,0.0
"The negro is for White genocide , and I have nothing for the negro , not even sympathy in any way .",1.0
It would be great if we could get every last white out of there so no one would be there to fix things .,1.0
My friend lives in Gdansk and he told me almost everyone in his city was white with the exception of some foreign students and a Chinese man who owns a dive bar .,0.0
It is happening .,0.0
"I have read a 70 -/ + million figure , 92.5 million figure and an estimate of over 100 million figure So I compromised at 90 .",0.0
"Lol I only listened to Bulls on Parade cause it gave me that angry rush I like from music , but now I 'll stop listening to that trash .",0.0
I would n't be surprised if the government took more taxes off our pay checks so that Trudeau could feed and house more rapeugees that are flooding our country .,1.0
"WE GOT MONEY AROUND HERE TOO Compton Crips Pt.1 - YouTube These negroes are in the middle of the street , seems like something of a zoo , playing with their cheap lowriders .",1.0
damn! at least that sounds more plausable than a stupid sea. maybe look on ebay ??? are u sure there is none left ???,0.0
everyone who doesnt speak Romanian and look as in WHITE get out of Romania a move back to your homeland .,1.0
"well, the liberals would go ape crazy .",1.0
"What I do know is that I live on a small Island and it seems that a lot of people from various countries in the world are willing to desert their homelands and their families just to come here , in my mind that tells me a lot about said people and their home countries , most of all it highlights their weaknesses of how their own countries have let them down and how they feel the need to feed off somebody elses country , how should we English interpret this without sounding rude ??? , locust ??? , parasite ??? , you tell me .",1.0
Seen some girl about 6 years old begging on grafton street once and we were coming out of a shop a few mins later when her father pulls up in a decent car. scum. the lot of them .,1.0
"I 'm all alone and looking for companionship , where 'd all the good girls go ? send me a pm or email at skin14 _ 88@hotmail.com",0.0
"And now Sweden 's down against the nig nogs ... well at least it was very close , and they only lost in overtime ...",1.0
Do they discharge soldiers from the military if they get STDs or letting them stay and allowing them to put their comrades at risk ?,0.0
"I honestly hate Indians , Muslims , really anything with brown , black or yellow coloured skin I hate .",1.0
Most if not all of the whites at my school are complete race traitors,1.0
Just saw this one in Palm Springs ....,0.0
I was referred to as a racist once .,0.0
Seems like black criminals get more sympathy from the msm than innocent white women .,0.0
More impulsive Negro stripping ...,1.0
"1st video , there are more non-whites than just the black girl 2nd video the white guy and asian girl both wear red shirts to create that subconscious association .",0.0
"I cant judge because i dont know them all , plus i think they are all good in their own way , that 's why they are moderators",0.0
"There have been several bears , both grizzly and black , caught or killed here in C-Falls in the last month .",0.0
"On another hand , being born was also a pretty stupid thing that you did , I hope you will try to correct that as well .",0.0
"If ra-heem had a gat wit 17 bumps and jose ' dised him in front of OG peeps and he capped dat bitch twice den double tapp hector jus cause he be dere , monique pregnant , say ra-heem baby daddy , how much welfare they get ? multiply food stamps X project housing add free utilities , stolen cars and drugs sold to find out why they are still poor",1.0
I want to meet some single women in the Wichita area for friendship maybe more .,0.0
Production of white babies and increasing white population is a task of each white couple .,0.0
NYPD COPS FIGHT GIRLS IN SUBWAY - YouTube Black teenagers spray a city bus with assault rifles in downtown Philadelphia .,0.0
https://www.stormfront.org/forum/t1020784/ https : //www.stormfront.org/forum/t102 ... ghlight = sweden https : //www.stormfront.org/forum/t102 ... ghlight = sweden https : //www.stormfront.org/forum/t101 ... ghlight = sweden https : //www.stormfront.org/forum/t101 ... ghlight = sweden https : //www.stormfront.org/forum/t100 ... ghlight = sweden https : //www.stormfront.org/forum/t100 ... ghlight = sweden https : //www.stormfront.org/forum/t100 ... ghlight = sweden God save them .....,1.0
And then there are those who would settle for having their boredom aleviated by chatting with a white woman via an instant messenger service .,0.0
"As a temporary solution , the owner has put up just a question mark , which has remained until today .",0.0
"Most of my friends who went into the trades went to a vocational school , or took courses at a local community college .",0.0
"If you want to see what having a black , kenyan White-hating muslime in the Whitehouse has created , go look at Tarantino 's latest flick Django Unchained .",1.0
"I guess I got lucky , I we n't to a public high school and we never had to learn about the holohoax .",1.0
People from whole Europe come here for that .,0.0
Perhaps the proud indigenous inhabitants of Dublin do n't want their culture ' enriching ' ( ruining ) with tripe like this .,1.0
"It's a good to add a hint of truth in your essay 's but maybe you have it better off then I did at high school , every teacher I had was very liberal and anti-racist , and could barely accept the truth .",1.0
I hope this line of discussion does not die out before its time .,0.0
"A primate was the fist to invent a stick in Africa , a black just stole it from him .",1.0
"I hope you enjoy the celebrations as much as I did , remember people - Multiculturalism works Racism does n't Pakistani celebrating 20/20 jeet Tooting - YouTube",0.0
This girl was almost made another human sacrifice to your false god .,1.0
Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,1.0
The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,1.0
Andy Cameron - Ally 's Tartan Army ( TOTP ) 1978 - YouTube,0.0
So... are you telling me that your proof of your 10 % black London population claim is based on the possible artistic license of painters of London sceneries ?,0.0
"I've never been too into sports , but I think I just found a new favorite team ...",0.0
"If you have good grades , do n't get in trouble , are involved in extracurriculars , and otherwise are a good citizen , probably most teachers are n't going to take time out of their day unless your school is REALLY liberal .",0.0
At least shop where a white is at the counter is my rule .,1.0
I have always liked the double headed eagle .,0.0
well i was thinking human and i agree i think there could be some good in it providing it was wortrh it !,0.0
I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,1.0
"Perhaps if a school district has only a few White families left , they could get together and each parent could teach the kids one day per week .",0.0
They talk like gangsters - `` yo yo yo '' .,0.0
Please help,0.0
Just because we can `` breed '' does n't mean we should .,1.0
Not a damned thing she can do about it .,0.0
Just as soon as they repay for the generations of welfare their majestic peoples have consumed .,1.0
Read the earlier posts and see that there are still lots of non-whites coming to Denmark .,0.0
`` Final fried chicken delivery truck leaves for Detroit ( never to be seen again ) . '',0.0
there was this gay negro i was forced to work with on my first job out of high school here in sunny florida .,1.0
The Negro Pre-Adamite beast girl complains that this somehow mysteriously `` targets '' her .,1.0
"Where can I find NS speeches and music , also historical , in mp3 format for free download on the net .",0.0
You are the loyal punk to dead men that would underbid your labor with slaves of the negro race .,1.0
Finally going to make it up there in the end of the summer !,0.0
The money grubbers with their own entitlement mentality have their money as their tool and the the working class have government or guns .,0.0
Their nonwhite societies are failing in every area and yet they are trying to force White civilization to accept their backward nonwhite culture .,1.0
The Jews are responsible for massive non-White immigration to Europe and North America .,0.0
- `` Something about black '' and the old favorite `` Once you go black you never go back '',1.0
Got to make sure this embaressing thread is knocked off the front page before too many people come along and see it right ?,0.0
Just letting you know .,0.0
The only species that constantly grabs his crotch in front of others and waves their arms around furiously are : 1. monkeys 2. blacks 3. both of the above Need I say more ?,1.0
I looked at the discussion and it is obvious that we are outnumbered by non-whites and race traitors and follow the other followers types .,1.0
More black-on-white hate crime videos are posted here : http://ethniccrime.blogspot.com/p/ra...-on-video.html,0.0
"Where can i find a complete list of anti black fliers. that have to do with black on white crimes , interracial babys , black drug dealers , etc etc .",1.0
You Should expand your circle of WNs full stop .,0.0
"Hey you youngsters , check out the web site dedicated to Skinhead rock and roll .",0.0
"All of ukraine is Russia/Poland/Romania , you fake ukrainians .",1.0
If they were jew pieces of garbage who the hell cares what happened to them .,1.0
"Actually, They will be raised by there mother along with their father , the US government .",0.0
May they be put away for good .,1.0
"There is no different versions of bad when it comes to race traitors , if you date a non white it is bad , no matter if the non-white is asian , black or arab.",1.0
Blacks hate whites .,1.0
I 'm getting ready to head out to move in with my SF romance in a couple of days .,0.0
Get out the vomit bags !,0.0
Living expenses in Stockholm are very high and some poor Swedes and other Whites have no choice but to live in non-white suburbs .,1.0
"sounds just like leicester mate ... still what about our porr comrades that live in brighton , when there look out there window , there see the sight of 50 thousand queers there all strtting there * * * * on the street",1.0
Her tainted feet have no place in Sweden .,1.0
Can someone suggest any reliable online sources for information on the anthropological classifications of the different populations in the Scandinavian / Baltic countries ?,0.0
Do not go to school officials because it will mark you out to them .,0.0
"Don't bother with black culture , it 's not worth the effort .",1.0
Back to where ya came from !,1.0
If lies were money he would be the richest negro in the world,1.0
I guess I would be destined for the gas chambers .,1.0
"Strange how the Swedes were once the most peaceful people in the world , then the Jews make them into liberals who wanted to genocide them selves .",1.0
Mongol England .,0.0
- White GeNOcide Project,1.0
We need to make sure every white child and adult is fed before we worry about helpless people who have to eat cow crap in order to survive .,1.0
I think its a bad thing to do and possibly harmful to the baby but I do n't think anyone besides the mother and the father of the baby should have a say so in if she quits or not .,0.0
There's something so gross and such an assault on the senses as the sound of an European romance language coming from the mouths of savages ! . .,1.0
These ' niggas ' .,1.0
YouTube,0.0
"I know exactly what you 're saying , I just hate to see those worthless apes benefit from the great things that whites do .",1.0
It 's sadder when whites try to go black .,0.0
With Black girls it takes a baseball bat - who carries a mu-ff' in baseball bat on a date ??,1.0
"There are many whites out there who would become part of the movement , but know nothing of it !",0.0
"They sound so naive , when will they learn that these people do not want to intergrate just accumulate .",1.0
"Thanks, ive actually found this to be a very warm and welcoming site , been reading for a few weeks now , thought id register .",0.0
"Hello Thomas & welcome to SFBritain Good to have another young lad on board .. have a look through the youth section , good info .",0.0
We have a new line of shirts comming out to help keep the funds comming in for the land base .,0.0
Though I have had problems at one or two that were groid infested elsewhere getting stale bread etc so will no go to any that have lotsof groids working in them .,1.0
Seems like you cant get away from these parasites anymore its happening and getting worse everywhere .,1.0
There's enough oil for a few hundred more years actually .,0.0
"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",1.0
"I always thought it would be cool if somebody covertly set off a nuke in Kashmir , and then we all could sit back and watch as the Paki 's and Indians nuke the scheiss out of each other .",1.0
Are you seeing a Doctor to get some medication against your high blood pressure ?,0.0
"I just need to turn on a tv and I see it advertised everywhere , mostly African apes with attractive white woman .",1.0
Im in Roxbury .,0.0
some times Whites are forced to live around a lot of blacks .,1.0
I'm heading down to DC to put a sign on the White House gates that will read : ' No savage negro BEASTS in the White House ! ',1.0
Graduated two years ago and still do n't miss it .,0.0
Not to mention that they do n't belong here anyway .,1.0
It sould be made into a youtube video this story and put up all over the net.Imagine if the cop was white and the dead guy black .,0.0
Never.,0.0
"Nowadays, your ebony specimen chooses to sit at the back of the bus , so they can get up to all manner of mischief !",1.0
"Well atleast the guy was 64 years old , hopefully he 's too old to bear any half caste children with that Filipina woman .",1.0
YouTube - Woman Opens Strip Club In Trailer Home For Teens And Offers Lap Dances To Children !,0.0
My guess is that if your district has too few `` minority '' students they will start bussing them in from more `` cultural '' neighborhoods .,0.0
These negro sports are supported with White peoples money .,0.0
No white person should send a single penny or lift a single finger to help them .,1.0
"HELLO, Angel , just wanted to say hi i live in cal but e mail me if you want to . white on sister 9",0.0
"The problems start when you start to accommonadate these people in the first place ! , give an inch and they 'll take a mile ......",1.0
"Remember to not make it just about being anti-everyone else , but to also make it about them being proud of their own family heritage .",0.0
Everyone keep on spreading Dr. Dukes videos around the internet and we will soon win the war .,0.0
And most people will laugh and shake their head at you when you tell them that Jews are a very dangerous group of people .,1.0
-12oz,0.0
I heard about it is it about that white guy that killed that race traitor slut and her nig nog boyfriend ?,1.0
I think having free healthcare and free education should be a given if you 're a citizen of the country you 're in and you 're not an undesirable .,0.0
"Unfortunately I have n't kept up with this maddening story , but have hate crime charges been filed against these black apes ?",1.0
"When they get ridiculed because of their injury on the radio by a negro talk-show host who sings little songs about how sharks only eat White people , sure .",1.0
"I am not going to be beat down by a dyke , fag , or coon .",1.0
It appears that once again Ireland has saved Europe and possibly the entire western world .,0.0
I'm not really surprised - now going to college with blacks I can tell you they continue to behave in such a manner even in higher education .,1.0
"A mentally-ill Orthodox cantor who told jurors he was `` The Michael Jackson of Jewish music '' was sentenced in Manhattan yesterday to at least a year in prison for swindling a Washington Heights woman out of $ 36,000 .",0.0
Guess who picked Canada 's first batch of refugees from Turkey ?,0.0
so is tom still rambling on about putting up machine guns in the city centre ? lol and that sites great al making all wn look like terrorists.so tell us all of some of the irms activism so far ?,0.0
Hello Oleg If I did not know I would have thought it is a picture of one of our boer families here in south africa : - ) regards joe,0.0
What about all the tens of millions of negroes that are nothing more than criminals and parasites that do nothing but breed more criminals and parasites ?,1.0
"It 's annoying to live in a time where a subhuman monkey coon thinks it 's okay to hit an Aryan white blond , blue-eyed child .",1.0
"Over and over , you hear about home-schooled kids beating out public school kids for spelling bees .",0.0
I never fell out of a hump back in the day .,0.0
"I feel so sorry for all you people living there , wish you could all move here hopefully you do n't suffer like your neighbours in zimbabwe .",1.0
"Verl : Rechts-Rocker lebt bürgerlich in Verl | Neue Westfälische , Nachrichten aus Ostwestfalen-Lippe , Bielefeld , Gütersloh , Herford , Paderborn , Höxter , Warburg , News , Meldungen , Informationen - Neue Westfälische - Verl For days over Yule , the Zionist controlled press and Antifa scum have been laying siege to Marco from Sleipnir 's family home .",1.0
And the contributions of whites are everywhere .,0.0
"DuetschGirlTX, No I live in a tiny ass town where i am only one of 100 white folks ( maybe less ) . near San Antonio. there are so many dirts around and they all stick together. so when it comes to a White Girl in this town i gotta have my own back ALWAYS Is that where you are ?",1.0
"More black-on-white savagery : YouTube - Racist Black gangs are targeting White men for hate crimes in Baltimore YouTube - White Boy Beat Up Because of Slavery YouTube - 32 gangbangers arrested in hate crime roundup for targeting Whites and Latinos YouTube - Violent , racist African immigrants",1.0
"I have SeaMonkey open right now , I 've had it on my computer for about a week now , but I just ca n't get used to using it .",0.0
"Educating the Lemmings in reguard to the Isreali agenda , which is fighting a war for the Jew 's benifit not America 's .",0.0
It is in the nature of Jews to desecrate traditions of all sorts and push our women to make fools of themselves .,1.0
88 - Jim,0.0
I hate the dramas and bull * * * * like this .,0.0
NeoFolk ?,0.0
"Well, maybe they 're slowly working their way to destroying Eastern Europe .",1.0
There are a crap load of people from so cal and a whole bunch just went to a show last weekend .,0.0
I just came across this piece of garbage .,0.0
I lived by what is or was the Union 76 truckstop and the T/A truckstop off of Milliken Avenue exit on I-10 .,0.0
"JAPs are a total hoot , each the center of the universe , loud , brash , vain , arrogant . . .",1.0
The same way they take advantage of the state everywhere else .,1.0
What a maniacal & satanically twisted group Bush has hitched his wagon to .,0.0
Their English language means they are drowning in the MLK-esque crap coming out of America .,1.0
There has been a constantly stream of money from the white man 's hand to `` anti-whites '',0.0
mommy told me never to squelch on someone 's claims. the very fear of exposure makes me want to avoid lying .,0.0
To me it means that Jewish supremacists will never again allow Whites to have a say .,1.0
"To learn more , click here : www.jonasridgeway.com/tech2.html www.spiritual.com.au/astral.html www.astralweb.org www.near-death.com/experiences/cayce01.html www.astralvoyage.com/projection/index.html It would be pretty cool for teachers to tell White kids they go out-of-body every night .",0.0
YouTube - The Barbie Doll Test,0.0
The point is not the throne itself but the reason for it and what it represents to the apes fighting and tramping for it .,1.0
The Jew represents the snake .,1.0
I wonder what it 's going to be like if the Big Chimpout of 2014 really happens .,1.0
I have read that more French died from Allied bombing than the casualties they sustained fighting against the Germans in 1940 .,0.0
It's sad when the stupid petitions get filled in 2-3 weeks like that one to build the death star .,0.0
Laugh it up ape cause without yt to protect your race Asians will probably do the world a favour and wipe your kind from the face of the Earth .,1.0
"http://www.vg.no/pub/vgart.hbs ? artid = 222065 Suspected for warcrimes , seeks asylum in Norway A Chechen ( 32 ) - wanted for warcrimes - and a Lebanese ( 41 ) - suspected of warcrimes - lives at an asylum reception center in Norway with their families .",0.0
The chorus of `` trick or treat '' or `` Halloween Apples '' bellowing at the door .,0.0
NPD demonstration in Hamburg : 35 attendants .,0.0
"I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs",0.0
"We can work together and look after each other which blacks cant. We can think as individuals and do things because they are right and not because we are told to , which asians cant.",1.0
"1911 Colt Single Action Army ( A.K.A. Peacemaker ) F & N Five seveN PSG-1 I could go on all day , but I just listed a few off the top of my head",0.0
immigrants are desperate to stay here. who can blame them ? our government treats them as lords and we as muck. welcome to SFI Pluirin !,1.0
Thankyou all for allowing me to vent as I feel so angry .......,0.0
Let our race continue on .,0.0
"I was beaten and robbed by two natives last year and over the last couple of years I have watched downtown turn into black , brown and yellow town. the food court at Portage place has started to remind me of the creature cantina from star wars .",1.0
"http://www.krepublishers.com/02-Jour ... sey-K-Text.PDF `` Molecular genetic methods supported our observations , that there is a relatively small difference between the Hungarian and Indian groups , the Central - Europeans differ more '' .",0.0
The raw footage of these beasts in their moments of candor is so much more revealing and persuasive for helping our fellow white brothers and sisters see the truth than a thousand books could ever be .,1.0
"When I look at the Zimbawee 's Mugabe , I think `` Ape '' or `` Gorilla '' .",1.0
But I never liked working with metal as much as wood .,0.0
"Here is a video of the event that is worth watching just to see a beautiful White lady screaming `` scum , scum , scum , f * * * ing scum !!! '' at the muslim filth .",1.0
"ANY poster on here that does not accept White Genocide is our NUMBER ONE priority is either delusional , still partly brain washed or likes to eat Bagels .",0.0
"Let black people to join the result of `` diversity '' , is a glass of milk , for example , put a drop of ink in , before you put sugar , spices , put ice in all can drink , milk was completely dark to put ink become useless junk .",1.0
One day when true people come to power in italy they will have to go back where they came from ! Italy to Italians !!,1.0
i sort of understand where you are coming from but plenty of whites have sold us down the river so to speak although the jew is always in the background its very complicated will we ever find out the truth. somalians = scumalians !,1.0
I was begininning to feel alone out here in SoCal !,0.0
"These feral negroes stalk white women , rape and kill and , no one seems willing to stop them .",1.0
Maybe they will be resettled deliberately as refugees or maybe they will come for the women like the chinese men are doing .,1.0
No wonder Black dudes go for White chicks - they only have to punch them a few times to knock them out !,1.0
And this same teacher will call the Germans evil because they taught their school children the same thing about the jews .,0.0
The Prime of Miss Jean Brodie Trailer - YouTube,0.0
So you would refuse even other Nordic whites fleeing the brown chaos in the south ?,1.0
"Geesh , they 'd let a gorilla into UCLA for the sake of `` Diversity '' as long as it got a body wax .",1.0
"The negro is for White genocide , and I have nothing for the negro , not even sympathy in any way .",1.0
This might take the cake of the biggest load of bullsh ! t the Jews have tried to pass by the goyim .,1.0
A Memphis City Schools teacher will remain in federal custody for at least a few more days while her attorney tries to find a secure drug-treatment facility for her before addressing criminal drug charges .,0.0
