text,label
Look what happens when Whites leave black Countries alone to do what they do naturally The blacks in White Countries today should be on their knees thanking Whites for trying to civilize them,1.0
"I found it to be pretty interesting , and I hope you all had a Gædelig jul !",0.0
"We need to deport all nonwhites immediately , that or stop letting more in and sterilize the ones here , that will fix the problem .",1.0
"You will have to get some space in your apartment. clear out a 6x6 foot space of floor and do floor exercises , stretch , do deep breathing , get a couple of dumbbells .",0.0
Blacks seem to be hell bent on embarrassing themselves and acting like animals everywhere they go .. this is pretty typical behaviour ..,1.0
At least shop where a white is at the counter is my rule .,1.0
True and good point .,0.0
This is a picture of my youngest cat ( Cheeto ) hanging out with my oldest dog ( Nebbie ) .,0.0
Monday afternoon .,0.0
I have never seen those posters before .,0.0
What they say and what the want to do are miles apart https : //www.facebook.com/NationalRif ... 4033633761833/,0.0
Had to make it up that is why,0.0
We have tons of links for materials and free downloads .,0.0
The same way they take advantage of the state everywhere else .,1.0
I will grin and bear it and keep on getting respectable grades .,0.0
"Its about time we as a nation take matters into our own hands , over throw the government stop the white genocide deport all immigrants and establish a government to help indigenous white Britons rebuild this country .",1.0
"Not this again . As far as I 'm concerned , it 's just a photo of inmates burning clothes of typhus victims , not corpses .",0.0
It's weird most Indians dot and to an extent feather that I deal with hate blacks more than they do whites and find blacks to be lazy and worthless .,1.0
"HPD immediately responded with a few officers , but were confused as to what they should do about this .",0.0
Most if not all of the whites at my school are complete race traitors,1.0
there was this gay negro i was forced to work with on my first job out of high school here in sunny florida .,1.0
The last paragraph of this essay talks about sticker techniques .,0.0
Normal?,0.0
The Juden never stop with the race mixing yet they do n't want it for themselves .......,1.0
There should not be problems between the different classes inside the race white since we are all whites they should be joined to fight against non-whites they are our enemies .,1.0
Let mother nature evolve these people naturally because no amount of money or aid is going to drag these ' things ' into the civilized world where they serve absolutely no purpose .,1.0
I hope I see the day when thease worthless pieces of crap are OUT OF HERE .,1.0
Look who is talking .,0.0
We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,1.0
That is a good article .,0.0
"Whites have the following Too many abortions , too many mixed marriages , too many no kids marriages , and too many liberals .",1.0
Most of these videos belong on the Animal Planet tv channel .,1.0
S.H.A.R.P.,0.0
Your medical factors come in to play .,0.0
They wo n't rest till they have wiped us off the face of the earth,1.0
"Unfortunately , intelligent outliers of races generally not gifted with a high average intelligence can be very deadly .",0.0
This girl was almost made another human sacrifice to your false god .,1.0
It's people like this that are the face that represents the filth of Islam .,1.0
When Emily was murdered my wife sent the info to Nancy Grace and there was not a word said about it .,0.0
When most whites today have so much white guilt laid upon them that they feel they have to act black or have sexual relations and children with blacks just to be accepted there is a problem with the white race memo .,1.0
All you liberals care about is `` Diversity . '',1.0
I know mopeds are dangerous so are your krautschrockerts. btw this is a Yamaha i like .,0.0
The only thing Negroes have is wishful want .,1.0
Meanwhile those nonwhites continue to breed even as their nonwhite societies continue to inflict their harsh uncivilized nonwhite culture on us .,1.0
Are there any whites left in that craphole or have they all been killed ?,1.0
"I am sure California is full of sick self hating whites , who think that for the good of all the black brown and yellow peoples of the world , whites need to commit racial suicide and disappear from their face of the earth for their sake and wo n't that be just dandy !",1.0
Dunnes strikers to attend funeral - BelfastTelegraph.co.uk Lets hope these reds are n't mistaken for the usual white targets of these jungle savages !,1.0
That's why I did n't display it .,0.0
When they refuse to convert to Islam they will learn at the end .,0.0
I could be wrong on that because I 've not actually seen the census form but only heard about it .,0.0
"And now Sweden 's down against the nig nogs ... well at least it was very close , and they only lost in overtime ...",1.0
I see it as a martial art yes but more as a system of life that includes martial arts and various forms of military skills,0.0
WHO ARE THEY ?,0.0
There are many alternatives to adopting little mud babies.There is srrogate mothers and invitro fertilization are just two.If these are not financialy possile then wait till it is .,1.0
They have been taking advantage of our over-welcoming nature for far to long .,1.0
The next time you post something this long please quote a little bit and then leave the link for whoever wants to read the whole thing .,0.0
I 'm hoping to go to a university next year sponsored by the military where I 'm hoping to get a Bachelor of Arts majoring in Geography or History with minors in politics and managment .,0.0
No one was eating cow dung when the Whites ran it and it was called Rhodesia .,0.0
I have to help I WILL NOT see these animals go free !!,1.0
Greece need a man like Adolf Hitler and now is the perfect time to start a national political movement to free Your country from the zionist bankers,1.0
Any expressing of their homosexuality outside their home however must be stopped .,1.0
No wonder Black dudes go for White chicks - they only have to punch them a few times to knock them out !,1.0
"They instead decide by convenience , low risk , and unenlightened self-interest .",1.0
"just saw a hershey 's commercial on tv , ca n't find it on jewtube shows a White woman happily sharing candy with some mop headed groid male on an escalator guess I wo n't be buying that stuff ever again",1.0
I heard from friends in Boston this is true.Blacks will attack an Irish America with a shamrock tattoo.How long before this happens in Ireland ?,1.0
The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,1.0
whats up I thought I might put my pic up here I 'm looking for some friends theres too many negroes around here some times I feel like there is' int any white guy left in the world. so message me and let me know there is stll some white brothers out their .,1.0
Those I allude to ....,0.0
The work involves : selling sporting goods and assisting customers with questions or problems .,0.0
"I think the only connection homosexuality has to Christianity , in this country , is the large proportion of paedophiles being representatives of Christian churches .",1.0
The islamic disease is even more dangerous than the more obvious black or yellow disease .,1.0
Innocent whites including white children all murdered by heartless groid savages .,1.0
A few years back my son had a English teacher that was from south America that couldnt hardly speak english yet she was teaching it,0.0
I do n't know who to support anymore ................,0.0
"Apparantly they still have some of the stadiums to finish and 350,000 tickets to sell ( they are normally gone within days of release ) .",0.0
They bred with inferiors creating these mongrels,1.0
"If this stupid brown savages would stop slaughtering animals or worshipping them ( like they do in India ) , maybe they would n't be starving and so poor .",1.0
"Thanks, ive actually found this to be a very warm and welcoming site , been reading for a few weeks now , thought id register .",0.0
I 'm 20 and in Vancouver .,0.0
"Thanks to the imported filth that , like our land under its current occupation .",1.0
And then there is the pesticides on your fresh ( ? ) fruit and veggies .,0.0
I saved the site now .,0.0
I can not get a stafford loan because of the stupid school i go to refuses to do student loans so they turned me down .,0.0
"Education system is messed up for the same reason everything else is messed up - Jews , non-whites and liberal women run and ruin everything .",1.0
I hope all their farms burn down and their nappy headed children squandle in the flames .,1.0
"Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!",1.0
"In the local student rag 's dating section , there was a letter sent in by a black guy complaining about white girls at this university shunning him and his other negro friends .",0.0
She gets cussed every day .,0.0
Don't stop trying because the negro will prove you to be right .,1.0
What a load of crap.Water are ye people for real Ireland is been taken over by non Irish and this rubbish .,1.0
"Holly Quick , age 16 , brutally raped and murdered by an apelike negro .",1.0
"JAPs are a total hoot , each the center of the universe , loud , brash , vain , arrogant . . .",1.0
The blood of hundreds of white women is on the hands of white liberals .,1.0
That is when you take out your phone and take pictures of them .,0.0
Whats your point ?,0.0
More impulsive Negro stripping ...,1.0
I 'm a proud white male new to these forums .,0.0
"I must admit when I first read it and saw the poster was in Sydney , I was suprised the poster did not pick up the PLE thread in the SFDU section , let alone the threads stickied in this forum .",0.0
Wasn't meaning yo be hard on you or Knightrider1961 .,0.0
"Im living in Burnaby , all i see is Chinamen everywhere ... what happened to the great colony built by the British Empire ?",1.0
Cheaper too .,0.0
I wonder why the Jewish Media always pretends that all the blood thirsty third world savages are victims and it is all Whitey 's fault ?,1.0
To think that such a great Christian nation as Ireland has an Islamic Foundation is sickening .,1.0
They're cowards and simpletons who are utterly incapable of generating a reasoned argument free of sententiously repeated stock phrases and scare-words like `` racist . '',1.0
I have always thought whites and negroes are as different as lions and tigers .,0.0
I hear the jews are looking to open a Holohoax center in Antarctica next year .,1.0
"A mentally-ill Orthodox cantor who told jurors he was `` The Michael Jackson of Jewish music '' was sentenced in Manhattan yesterday to at least a year in prison for swindling a Washington Heights woman out of $ 36,000 .",0.0
It failed due to lack of funding .,0.0
Aww this boy must come from a deprived community .... not : http://homes.point2.com/US/Pennsylvania/Monroe-County/Stroud-Township-Real-Estate.aspx .,0.0
"I disagree you can never justify race mixing Some of them girls may have been brainwashed by media , also you are condemning their kids and furture generations of kids to a non white future .",1.0
"No, I see that as giving up .",0.0
National Geographic magazines in the 1950s and early 1960s are replete with color photos of African villagers .,0.0
I 'd put him somewhere between the typical African and an ape .,1.0
"By looking at the Toy Show tonight , you 'd swear the Irish were the minority in Ireland .",0.0
Most importantly draw that mental line in your head and once crossed unleash hell .,0.0
I cant stand corruption at any level .,0.0
And most people will laugh and shake their head at you when you tell them that Jews are a very dangerous group of people .,1.0
This land was founded by whites for whites and I prefer to punish the symptom of urban decay rather than just its zowg figurehead .,1.0
"Homosexuals ca n't undo the fight against White Genocide , only hypocrites can , I 'd rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they 're not .",1.0
Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,1.0
"Fine with me as long as they do n't parade the city and demand `` gay rights '' ... keep it in the closed god damnit , homosexuality is n't exatly something to be proud of",1.0
Little kids all decked out in their costumes .,0.0
I find it inspiring .,0.0
Excellent Article !! * * * * * Why Were n't They In Jail ?,0.0
It 's embarassing .,0.0
"i do this and the looks i get out of disgust are regular but i happily carry on walking and laugh them off , they think showing me a few pictures of negro kids on a poster without a burger is going to make me want to give money to them ?",0.0
"Yeah, but I should mention that a few places there , like Beaver Falls and Aliquippa , are chock-full of filthy -- and I mean filthy -- n * * * * * s .",1.0
I'm sure the negro had it coming .,1.0
It does n't matter how you dress up a mud .,1.0
There is no further analysis required .,0.0
Steel is harder than brass .,0.0
Solvent soaked patches ∙ brass bore brushes ∙ just could not get perfectly clean .,0.0
I wrote almost the same thing a week or so ago .,0.0
I think I read a comment like that on a video on YouTube and it made me chuckle .,0.0
Cool site !,0.0
"Wasn't there a news story on here a while ago about how jews can inherit their parents memories about the holahoax and then have nightmares about it , or some other BS like that ?",0.0
"Maybe blacks are n't better , but their body is more shaped to hunt animals .",1.0
If I was 20 years younger I would jump at the chance .,0.0
"Too many libtards , I would n't waste my time there .",1.0
Dare to speak out in a country with supposed free speech and you 're labelled a bigot !,0.0
"Let 's order a pizza to be delivered where we are and then try to assault the driver , no one will know how to catch us .",0.0
On Stormfront usually we try to respect feelings of those who find scantily dressed ( bikini etc ) images or suggestive poses tacky .,0.0
"They mutilate their own , and they do their best to see to it that those whom they see as their goyim slaves are also marked ....",1.0
"Christ 's sacrifice eliminated the need for any other sacrifice , and his covenant eliminated all others .",0.0
I was able to sight it in before the rain started .,0.0
"In fact , this year this `` event '' is going to be this weekend .",0.0
Better head down to the tubes .,0.0
Meanwhile those nonwhites continue to breed even as their nonwhite societies continue to inflict their harsh uncivilized nonwhite culture on us .,1.0
"It's probably a combination of the sexual tastes of homosexuals ( toward the adolescent ) in the agency , and the racial agenda of liberals in the agency .",1.0
Too bad you 're not in BC where I am .,0.0
Teach them to respect .,0.0
I 'm surprised they 're not holding the gun back to front .,1.0
I guess I would be destined for the gas chambers .,1.0
As usual the magic negro opens his mouth and lies pour forth .,1.0
My Home Town is overran with spics and sec 8 coons at this junction .,1.0
I've often pointed out that negroes are more stupid than I can even imagine if they actually think they 're gonna win any race war .,1.0
Hails,0.0
I need the money .,0.0
We need to eliminate all of those elements from the white race .,1.0
It made me sick looking at all the Blacks and Asians .,1.0
Only if they get their collective heads out of the punch bowl and wake up to what 's going on in the world .,0.0
She is classic meditteranean White .,0.0
"And one of thing I like in football , among football fans many white patriots Right wing ultras RUS - YouTube",0.0
"But be careful what you say , some * * * * * * or anti-White supremacism person might say `` Ca n't we get over our petty differences like skin color or culture and get along . ''",0.0
"He walks upright , and has human arms and legs .",1.0
"All with an ulterior motive , of course ....",0.0
Stop race mixing and discourage those who practice it .,1.0
"That's called white flight , and it 's why the city centre of almost every major American city is now predominantly non-white .",0.0
"Well...here's what we 're up to : YANKEE _ JIM $ 100.00 Octavian $ 20.00 bigguy $ 20.00 Flax $ 300.00 Umberto $ 25.00 Cabal _ 88 $ 10.00 Gauleiter $ 20.00 Florida88 $ 10.00 -------- Total so far = $ 505.00 ADDED 9/30 Awake777 $ 20.00 JD ( Hyde Park , NY ) $ 10.00 Iconoclast14 $ 32.00 R-I-Z-Z-O ( Whitelion ) $ 30.00 DRC ( Florida ) $ 25.00 DH ( Maryland ) $ 25.00 Lawdog $ 25.00 Bamaman $ 10.00 Scipio Americanus $ 10.00 ------------------ $ 187.00 New total = $ 692.00 ADDED 10/01 Yankee Jim $ 25.00 ------------------------ New total = $ 717.00 ADDED 10/11 VM ( NA TN member ) $ 10.00 DH ( NA Maryland member ) ANOTHER $ 20.00 !",0.0
I guess the Yonge St retail district will be smashed and looted .,1.0
"Yeah, but back in the day there were n't that many millions nigs and wetbacks .",1.0
ALWAYS SPEAK OUT WHEN IN A CLASS WITH A BRAINWASHING TEACHER BECAUSE ONCE YOU SPEAK OTHERS WHO MAY FEEL THE SAME WAY MAY REALIZE THEY ARE NOT ALONE but if you say nothing then everybody will without question go along with the anti white brainwashing .,0.0
I was very inspired by Moran 's writing .,0.0
the black security guards are racist and look evil and are always giving dirty looks to white customers especially polish customers !,1.0
Maybe H & K was impressed by his rap video ?,0.0
SEX: MALE RACE : BLACK D.O.B : 08-24-1950 HEIGHT : 5 ' 11 WEIGHT : 180 EYE : BROWN HAIR BLACK In Custody For : 001 MISDEMEANOR COUNT OF CRIMINAL TRESPASS 2ND DEG This dude looks like an olde version of Cornielious from `` Planet of the Apes '' !,1.0
"I registered to make comment but there appear to have a critical error , o dear .",1.0
"Somali Turkish Bosnian Colombian ( eye shape indicates Native American ancestry ) Albanian Moroccan Tunisian Thai Syrian refugees arrive Turkish group in Iserlohn , NRW First multireligious ( Christian-Jewish-Muslim ) religious building in Berlin http://www.pi-news.net/2014/06/berli ... gioese-kirche/",0.0
Blacks hate whites .,1.0
We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,1.0
This happened to me too.Some of my friends could not comprehend why I did n't like how some Miss China looked .,0.0
"Guys can you please tell me one thing What are good homeschooling programs with fast enrollment , free and for kids ? waiting for your reply",0.0
"Anyways , smearing a single DNA stem with black DNA is horrible .",1.0
The race traitors sicken me too .,1.0
If I had one it would 've probably made the list .,0.0
"As fast as nature is trying to thin them out , our country is undoing the work .",0.0
Hell some places are a buck a round for green tip its hilarious .,0.0
I live in a large American city and it has gotten so bad that it is to the point where we are not just a minority .,1.0
All i have to say is none of this crap that is happening in the world is going to change unless people on a large scale actually stand up and say no we have had enough and drag the scum in the streets and deal with them in a most violent way .,1.0
Dumb ass that was just more Jew propaganda that shows their ( and ) your idiocy now go away with your bulls@ $ t,1.0
We are looking into building `` mud free zones '' by way of taking over key locations and building a refuge for our racial kindred .,1.0
"The liberals are going to get their panties in a bunch , with people like you saying we must learn to defend ourselves .",1.0
"He never mentioned anything about the lack of white women on Stormfront .... He is looking for Proud , White Women in Florida",0.0
"hello i dont speak german but i am a very proud white boy , and id love to chat , drop me a line",0.0
Want a libtard to oppose abortion ?,1.0
"Ariel Laurie , Israeli Soldier , Grabs Toddler in Australia Kidnaps 6 year old boy , says he 's going to put him into car trunk but mother chases him down .",0.0
Aragorn,0.0
With the liberal media and police departments under reporting black crime they have been given a pass on their ghetto ways so many times that it as becomes acceptable behavior for them as there is no real consequences for it .,1.0
This was a bad move by the Jew puppets .,1.0
Deport all Indians back to India and make them pay for the trip .,1.0
- Skinheads Against Racial Prejudice - Skinheadsi protiv rasne diskriminacije - arpovci - Debili .,0.0
I now only go into the city when i have to and i had to yesterday and I could not belive what has happend in there .I think i must have seen every peice of dirt from every corner of the globe in there it was horrible .,1.0
The big black females pushed their way into the Houston city counsel meeting and said all of the white teachers they used to have all quit ( do you wonder why ? ) and all you sent us to replace all them teachers was a bunch of dumb blacks .,1.0
Deliberately trying to eliminate an identifiable group is an attempt to commit geNOcide under the Law of Common Sense .,0.0
I 've seen negroes who look ( and undoubtedly act ) like him .,1.0
"If the International Drug Cartels are causing so much DEATH and DESTRUCTION in Mexico , then why allow them to just walk across our Border ?",1.0
The Juden never stop with the race mixing yet they do n't want it for themselves .......,1.0
Its really sad how so many whites just don`t even care and there actually happy that this is coming to be .,0.0
I going to get homeschooled tired of looney lefty teachers and the negroes,1.0
"Well atleast the guy was 64 years old , hopefully he 's too old to bear any half caste children with that Filipina woman .",1.0
I am not Ukrainian but the Ukraine nationalists and right wing should understand that our white race in all nations in Europe North America Australia and South Africa along with any other white nations should support each other and join together against the Marxist multiculturistic agenda that 's invading every white nation and start to over through the powers to be that is responsible for this genocide and start considering deportation of non whites in white nations !,1.0
Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,1.0
the entire system of classes are a marxist invention. the judeo-bolsheviks are using this to divide our society. in other words ' Divide et impera ' .,1.0
Why White people used to say that sex was a sin used to be a mystery to me until I saw the children of browns and mixed race children popping up all around me .,1.0
"It is very hard for average Whites to see their own disenfranchisement , let alone realize that it is planned .",0.0
The next world cup will be the greatest murder and rape fest since Katrina .,1.0
Will be able to elect our own mayor soon .,0.0
"As soon as i found out she was with child by a mulatto and she 's a wet back too , I suddenly found her to be repulsive and shall never watch anything she is in again .",1.0
It is a wonder that no scientist has thought it an amazing resemblance and wanted to do more tests .,0.0
"There you go , its okay now , sshh .",0.0
Africans in Ireland should be treated like paedophiles .,1.0
Mexicans have plenty of open space in their countries to develop they do n't need ours .,1.0
"That 's about the same as saying the sky is blue , or the grass is green .",0.0
Are you sure those guys were not with the department of public health and pest control and were not just trying to fumigate you ?,0.0
"Where can i find a complete list of anti black fliers. that have to do with black on white crimes , interracial babys , black drug dealers , etc etc .",1.0
On a scale of cute babies I 'd say this little man scores a 10 all the way around .,0.0
i would move to surrey just outside Kingston upon Thames ok Kingston is infested but outer areas are not too bad inner London is just a joke,1.0
I so hope that coon got life in jail or the death penaltyYou did and are doing the best you can nobody can ask for more .,1.0
All we here an Stormfront Britain are saying is that MASS white immigration is detrimental to OUR nation for the reasons we have given time after time .,1.0
Or a Ukraine for that matter .,0.0
"Do n't sit around and argue with them , just act like they are pathetic ( which they are ) and try to shame them .",1.0
Having recently traveled to London I was disgusted by how non-white the city had become .,1.0
"Blacks and mexicans were represented thoroughly. do yourselves a favor , shoot your t.v. !",1.0
so they even IDOLIZE a convicted Pedophile and Murderer -- convicted in a public trial -- and established an organization to shield pedophiles and child killers from further scrutiny of American law,0.0
The best way to prevent Black on White rape is to succeed in our goal of removing them all from white countries .,1.0
"We have to encourage people to boycott all black businesses , start rumours that blacks working in shops have AIDs which is probably true .",1.0
the black security guards are racist and look evil and are always giving dirty looks to white customers especially polish customers !,1.0
"Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .",1.0
well done at least someone is getting off their arse and taking action rather then sitting behind a computer being a cyber warrior.i hope others will follow suit,0.0
The USA also had them during ww2 .,0.0
when I was a little kid I used to be in this school and somehow i spoke to this jew. this dude got a narcissistic laugh out of every blonde joke. his favorite was when the blond went to donate semen by using her mouth as container. sad but it 's blonds fault also to let this happen .,1.0
I would willing risk jail time if it meant I could get my hands on them or anyone who does that to a white child .,0.0
Then it back to getting the gun and shooting .,0.0
Czynski ! 5122,0.0
Absolute Vodka as a company is anti White as they 're a sponsor for RuPaul 's Drag race and a huge advocate for the LGBT community as well as is the first company to ever sponsor a gay party back in the 70 's : Behind the Scenes of Absolut Vodka Cocktail Perfected - YouTube,0.0
"What was once public employee , is now worker .",0.0
"Now that the little troll is no longer going to nip at my pant 's leg , lets now look at the platform :",0.0
Maybe spread some HATE and intolerance ?,1.0
May they all get mad cow disease .,1.0
"Some candle light , a good drink , a forbidden flag on the wall and Triumph des Willens on the telly .",0.0
The only bad thing is that these sick animals will infect whites .,1.0
"It's as if these people were like this all along , and it was only white civilization and moral nature that kept them in check .",0.0
today i had an assembly on diversity and how we should embrace other cultures and learn about them .,0.0
They are both cultural threats,1.0
Mr Irving played a fundamental role in my own journey through Holocaust revision and for that he will always have my gratitude .,0.0
Now that would be an awesome White National School that everyone in the world can attend .,0.0
Most White Western Women have the racial sense of a cabbage .,1.0
We have a good reason for it to but you people want to get in the way of it .,0.0
Send them all to Afreaka And sink the farkin boat !,1.0
"If you 're a Christian anyway , use Christian Identity as your excuse .",0.0
I met Mr. Griffin and found him to be most amiable and well spoken .,0.0
I wonder how they 'll paint them up plus the 1million or more illegals who are working in the service industry living in their bosses ' cupboards .,1.0
"Man accused of triple murder in Hoffman Estates denied bond `` But at 1 : 30 a.m. Friday , Howard allegedly went to the home and a quarrel ensued .",0.0
"It's a good to add a hint of truth in your essay 's but maybe you have it better off then I did at high school , every teacher I had was very liberal and anti-racist , and could barely accept the truth .",1.0
One day when true people come to power in italy they will have to go back where they came from ! Italy to Italians !!,1.0
"During the early punk scene , he was always seen decked out in a Union flag blazer , then all a sudden , an instant nationality transplant .",0.0
"Agreed! rep will have to wait though .. Cheap money , massive bailouts of crony banksters , manipulated employment figures , etc , etc , ..",0.0
Not only is this case typical of the feral sub humans but it 's a perfect example for our people of how totally out of control they are and that they cannot be allowed to remain among us .,1.0
Really ?,0.0
WTF is wrong with u allowing your children to have non white friends ?,1.0
I hope I see the day when thease worthless pieces of crap are OUT OF HERE .,1.0
"The thing is you may base your beliefs on claims and assertions , but nowadays Oxford University Professors tend to base their findings on many years of dedicated research .",0.0
"I cant understand why people in Britain loves so much to breed with non whites , it keeps me shocking when i go there .",0.0
"So I should probaly start working on the biscuits and gravy for breakfast when you come up then , huh ?",0.0
Large enough to have a secure border and 100 mile free fire zone around it .,0.0
"If they want to fire all these leftist moonbats and replace them with genuine White conservatives , I 'm all for it .",1.0
A news proved my allegation .,0.0
Yeah but what you have to remember is that the jews are cunning and would probz slither their way out of it and justify their right to bare arms by use of the pro jew media and without a doubt the old holocaust excuse. our race would not be to blame most of us are brainwashed from a young age by T.V or schools its are job to wake them up comrade and defend them for we are fast becoming a minority in our own countries,1.0
"The soldiers that were beaten and left for dead is wrenching , all because they served their nation .",0.0
I thought Bono and Clooney were picking up the tab for Africa ??,0.0
I wonder how they will blame this one on the White Man .,0.0
I only included guns that are in my possession .,0.0
They are anything but Swedes and to be honest it is good to get rid of them .,1.0
I never attacked you and i am not your son plus i dont care what you done.P M if you have a problem,0.0
"When they get ridiculed because of their injury on the radio by a negro talk-show host who sings little songs about how sharks only eat White people , sure .",1.0
"`` Those who ca n't do , teach '' - my dad .",0.0
"Yeah, but I should mention that a few places there , like Beaver Falls and Aliquippa , are chock-full of filthy -- and I mean filthy -- n * * * * * s .",1.0
Hey everyone I would like to get together with some people from my state that are like me .,0.0
"Black-On-White Crime Blog : Blacks Commit All Crime at University of Minnesota , Organized Blackness Shouts ' Pattern Recognition ' the Real Crime",0.0
That justifies a zero-tolerance policy .,0.0
These figures show that no one now could just talk about the need to restrict non-white immigration ( as the current government does ) ; large-scale repatriation of non-whites is absolutely essential .,1.0
And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .,0.0
"When I was at school my classmates thought it would be hilarious if they took Hitlers Body and put my head on top of it , then give them out to all the teachers .",0.0
"Edit: alright , I did it ...",0.0
I have seen these things popping up more and more on youtube and I like it .,0.0
Best thing to do is go along to a Blood and Honour gig.There is one in London in 2 weeks .,0.0
The Jew represents the snake .,1.0
the late doctor pierce brothers is on this weeks speech very good the corruption of white youth the same thing is happening here a must listen for whites very good very impressed by the doctors brother .,0.0
"no doubt thats a lovely gun , if i had the money im looking at a benelli as my next shot gun ... also the price of single shot shot guns have gone sky high",0.0
Brother You remind Me of a Young Meatloaf !,0.0
Lack of compassion seems to go hand and hand with lack the of White blood .,1.0
Nearly everything if not all acts that the liberals carry out damage this nation and our people .,1.0
all the time we are a targeted people i 've been attacked four times for no reason except i 'm white and i was alone learn how to defend yourself your friends and your family for any and all possibilities,0.0
Ireland does n't need arab scum like these .,1.0
Do they discharge soldiers from the military if they get STDs or letting them stay and allowing them to put their comrades at risk ?,0.0
And the sad thing is the white students at those schools will act like that too .,1.0
Stop race mixing and discourage those who practice it .,1.0
There are lots of brown and black kids in the system gays could adopt .,1.0
All I see is slippage as we fall farther and farther behind .,0.0
How much longer are we going to wait for them to take care of themselves ?,1.0
They do what they always do take something of someone else 's and make it their own .,1.0
The first thing I thought was `` he does lots of meth '' .,0.0
We should just isolate them so those mutated monkeys can completely whipe each other out .,1.0
Save Ireland has a job he works for MSI are you saying their is a more important job than trying to stop the Immigration invasion into Ireland ?,1.0
They are too dung stupid to be able to tap into the market .,1.0
"I hate to see such beautiful white females become victims of these sick , violent merciless animals .",1.0
The Brazilian president said that Blond hair Blue eyes Anglo-Saxons were the problem in the world .,0.0
They all need to be sent back to Afreka along with the Joos that control our politicians .,1.0
"The kikes probably put the Leftist up to it , to make it seem like they do n't have total control of everyone .",1.0
I was really worried about this one because I thought a bunch of groids were going to hop out of the cars signifying the town to get so excited and the women to remove clothing ....,1.0
"It makes my skin crawl to hear her drunkenly yelling at her kids about how much she hates them and their father , using every racial epithet I 've ever heard .",0.0
A puppet in the hands of the Jews were Zionist Jewish States of America and the Bolshevik Soviet Union .,1.0
"God only knows , these people have no respect for ANYTHING not even their own .",1.0
It makes me tired .,0.0
"Let black people to join the result of `` diversity '' , is a glass of milk , for example , put a drop of ink in , before you put sugar , spices , put ice in all can drink , milk was completely dark to put ink become useless junk .",1.0
Black ``women''on London transport ...,1.0
Look on in jealousy !!! 2508,0.0
You think outside the sheep box in this movement then the usual suspects will hound you down untill you get back in line sad but true,0.0
"Latest reported attack on students by the local Negroes was on a couple out getting a pizza in the late evening hours , 4 Blacks jumped them on their walk home .",1.0
Do non Whites really think they measure up to Whites ?,1.0
Having worked around blacks at my previous job every stereotype you hear are all true .,1.0
"Lot of old ambulances , rescue vans ripe for modding to live in .",0.0
well i am sure that the jews have the cure for aids but they wont give it to the fags cause they already served their purpoise,1.0
You have to check around to see what is avaialble in your area within your desired field of study .,0.0
Most of my food is meat and produce .,0.0
The next generation of humanity should thank you for not having been infected with your flawed genetic structure .,1.0
I watched a few minutes of it the other night and felt sick .,0.0
It should come as no surprise that the Jews start embracing the degeneracy that they promote ; what goes around comes around .,1.0
The Negro Pre-Adamite beast girl complains that this somehow mysteriously `` targets '' her .,1.0
"Like the parasites they are they simply moved to a new host , to continue their destruction of Western White civilization and culture",1.0
You know if you get past all of there violent animal acts of intimidation they have a soft jaw !,1.0
"Nevermind, found the new page Knew it had to be a groid .... any report of rape ?",1.0
Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .,1.0
He is a pathetic little chimp .,1.0
Major chimp-out at hip hop awards .,1.0
He far excelled Anatoly Karpov and Garry Kasparov .,0.0
"I came here to find out why such a small population living on a small area of the planet , constantly ravaged by war and instability managed to become the opitomy of progress and civilisation and eventually rule the world .",0.0
Yes I saw it .,0.0
Stay away from all fast food garbage .,0.0
Tell them we 'll legalize drugs and pedophilia .,1.0
of course they wo n't. they just want to steal our land. they would n't stop until we are all dead. and neither would we .,1.0
"Oh wait thats what the whites are doing for them , kind of like a zoo ?",1.0
"Hi, my name is Chris and I want to thank the English nation for being the people most responsible for the creation of the USA and Canada .",0.0
"http://www.vg.no/pub/vgart.hbs ? artid = 222065 Suspected for warcrimes , seeks asylum in Norway A Chechen ( 32 ) - wanted for warcrimes - and a Lebanese ( 41 ) - suspected of warcrimes - lives at an asylum reception center in Norway with their families .",0.0
They are white kids who want to be black .,0.0
I just cant stand to listen to negros sing and 30 sec. is all I could handle .,1.0
"This thread covered some of the same ground as the Northern Ireland thread , but was proceeding without flames .",0.0
Keep Russia free from dark skinned beings !!!! thank you and please forgive me for mistakes .,1.0
The worst thing about the present immigration is that it 's spread all over the country .,1.0
"Well, at least these dumb negroes got the fact that Jews are evil right ; though I suspect whitey and the jews are one in the same to their primitive minds ...",1.0
Especially in this liberal area .,0.0
