text,label
Yamaguchi is a fake & paid PR of lakshmi manchu born on 8th october 1970 but pretends to be 16! Manchu is a joke & so are you yamaguchi ) Lol shut up & stop preaching and get lost u idiot!,1.0
"""
Prashant, I don't give a rat's ass about your opinion, so stop posting on my page. I have warned you several times, and I repeat once more: Stay away from me.  (talk) """,1.0
Go fuck yourself this ain't any of your business and i fucking know what tor is. Asshole.,1.0
User talk:121.214.58.105 - (Contributions),0.0
"Dear Mokele,
You have no right to tell people to die in a fire. Just because that IP address is being used for vandilism does not mean you can talk to people like that. You are in fact a bigger loser than the person who you block.",1.0
"Thank you for showing me just how much of JACKASS ALL Wikipedia gardeners are. I mean, I'd heard stories, but you guys really SUCK. See ya...lost another Wikipedia editor...",1.0
New Zealanders are a pack of cunts.  They need to get a mention.,1.0
"not know to this day what
               Devil brought them into our country. We did not fetch them
               from Jerusalem!... Yes, we have and hold them captive, as I
               would like to keep my rheumatism, and all other diseases and
               misfortunes, who must wait as a poor servant, with money and
               property and everything I have! I wish they were in hell
               with the other Jews and whomsoever they would like to have
               with them.",1.0
"We know you because we see your edits. Now, answer my question. Have you been editing while logged out?",0.0
"She deserves it. ) Any time I can assist, you are welcome!",0.0
Shut your mouth and stop talking. good boy,1.0
"Men's ranking Figure: While nice to look at, misses key time between 2010 Olympics and 2010 World Championships 

That's all there is to it in the title. IIHF lists a 2010 post-olympics ranking, and 2010 ranking (presumably post-WC). To exclude this period is incorrect, as it is a time where Canada was ranked 1st overall, Russia 2nd. The same issue will happen this year as rankings will change twice (after Olympics and again after WC).70.73.141.146",0.0
not to be trusted as reliable,0.0
Who the hell r u and why do u care neway it was just a bit of fun. Get a life,1.0
"Opps, I accidently edited your page, faggot! *Drop dead*",1.0
"Your blatant POV pushing 

Neither of you guys has made any contribution to this Italian history article other than to shove your unhistorical unconstructive modern POV in my face.
This is a HISTORY article. HISTORY.
Have you heard of that?
This is the reason why so many people get pissed off about the pedantry and idiocy and triviality of Wikipedia.
J*sus. Get a f*cking life.",1.0
"""

 V6FS Max Size 

This may sound random, but Wikipedia led me astray on my home work and I should try to prevent it for others.  The given max size in:
""""The actual maximum was 8,847,360 bytes, with 7 singly-indirect blocks and 1 doubly-indirect block; PWB/UNIX 1.0's variant had 8 singly-indirect blocks, making the maximum 524,288 bytes or half a MiB.""""
is incorrect.
According to the Version 6 Manual, http://wwwlehre.dhbw-stuttgart.de/~helbig/os/v6/doc/V/fs.html, the max size is 32, but cannot be larger than 16 bue to only storing 24-bits of filesize info in each inode rather than 25.  The 8,847,360 number obtained above was the result of calculating it with 4 byte addresses, which is obviously incorrect given the definition in the manual.   """,0.0
"Ok, fat ass cunt_face. 79.3.172.141",1.0
""":::You're """"Whedon fans"""" for a reason...you take everything he does into your heart. The man could probably film himself taking a crap and spouting cheesy one-liners about his crap and that would be loved by Whedon fans. ;) j/k.   (Contact me) 

""",1.0
", 17 March 2011 (UTC)

I've removed the copyvio material. Thanks for letting us know!   20:26",0.0
"Page should just be deleted. 

No, seriously.

Obviously some stooge from Teletoon just pasted in the marketing boilerplate on this crapass show made from stolen ideas.

The whole page is non-notable just like the crappy show.",1.0
listen dumbass i did`nt do any anything to the pelycosaur page so fuck you you cunt-gluzing asswipe,1.0
"I'm sorry, but there simply is no credibility to any of these allegations. The Polish Workers' Party received only 25% of the seats which was below what the the Communists of France received in 1946. The results of the elections I posted exclusively contain those elections which were free and fair.",0.0
"""

 Please do not vandalize pages, as you did with this edit to Martin Crewes. If you continue to do so, you will be blocked from editing.  — Toronto """,0.0
"fag 

You are a fucking cock sucking doosh bag",1.0
"Nathan Hamilton 

Thanks for your assistance here.  (talk)",0.0
"Bongwarrior 

...is such a raging faggot. he doesn't even know how to properly spell Motley Crew. Predictable, though, for a substance abuser like Bongwarrior. Even with his name he flaunts his illegal usage of drugs in front of our faces (along with Crue or whatever).",1.0
"eat my shit, i'll change what i want, when i want. ooooh, administrator. more like a geek that was bullied at school and now gets a thrill out of trying to control wikipedia. pussy.",1.0
"""

 """"GREEK CAPITAL LETTER YOT"""" in Unicode 6.0.0 
Newest Unicode 5.2.0 still features only small """"GREEK LETTER YOT"""" () but misses big """"GREEK CAPITAL LETTER YOT"""". Can you put into effect as soon as possible adding into proper Unicode 6.0.0 final this big """"GREEK CAPITAL LETTER YOT"""", as separate codepoint or if not possible, can you at least put into effect as soon as possible adding into Unicode 6.0.0 casemapping definitions following mapping of lowercase """"GREEK LETTER YOT""""  to , which is combination of """"GREEK CAPITAL LETTER IOTA"""" and """"COMBINING DOT ABOVE RIGHT""""? I explain that """"COMBINING DOT ABOVE"""" is not suitable because it collides with """"GREEK CAPITAL LETTER IOTA"""" glyph by partial overlapping with it. Avoiding of fixing of this problem is already long overdue, because many font designers are using for """"GREEK CAPITAL LETTER YOT"""" illegal codepoints, for example:

Vusillus font uses illegal U+03F5 for """"GREEK CAPITAL LETTER YOT"""", which conflicts with official """"GREEK LUNATE EPSILON SYMBOL""""
New Athena Unicode uses illegal U+03FF for """"GREEK CAPITAL LETTER YOT"""", which conflicts with official """"GREEK CAPITAL REVERSED DOTTED LUNATE SIGMA SYMBOL""""

As you see, this confusion must be ended as soon as possible. 78.46.51.229  """,0.0
stop leaving stupid harping messages for peopel that are nil to do with what you are talking about,1.0
"Well, since most of my non-specialized literature is in British English i wouldn't be surprised,  if i'm using anglo-britton-specific-expletives.",0.0
"DEAR BIGNOLE
Are you gay or do you just suck AlienTravellers dick sometimes?  I try to figure this out because you are always on his page and always sucking him off.  Please answer me 214.13.192.187",1.0
"Jung And Einstein 

In 1895 Albert Einstein was a pupil at cantonal school in Aarau, Switzerland. In 1896, after school in Switzerland, Einstein renounced his German citizenship. Carl P. Jung was born in in the Swiss canton (or county) of Thurgau. While Jung worked on Wandlungen und Symbole der Libido (Psychology of the Unconscious), tensions grew between Freud and Jung. 

Frank P. Geyer continued to serve as a detective until August 15, 1903 when he resigned. He had been transferred to the 18th Police District in the United States. Detective Geyer had arrested James Anderson; whether this is the same Anderson mentioned in Detective Geyer's 1896 work is non-determinable. In 1912 tensions between the two psychologists came to a peak. In 1901-02 Albert Einstein acquired Swiss citizenship and completed a scientific paper, obtaining a teaching position at school in Schaffhausen, Switzerland. 

The FBI file on Einstein came to light in 1983 when Robert Alan Schwartz wrote an article on the subject for The Nation magazine. Between J. Edgar Hoover and John Hutchison, democratic rights didn’t stop with McCarthy’s downfall nor with the demise of so-called notorious J. Edgar Hoover. Yet for years, zero-point energy according to Hutchison is obtained from the quantum vacuum. Hutchison claims on scientific phenomena are regularly featured and discussed by various media coverage. John Hutchison's claims of inventions and discoveries of a variety of phenomena are, like, NASA. The FBI should do an article on NASA and their non-determinable webers.

I do not find it too surprising Schwartz once more wrote about not only Frank Geyer, but Albert Einstein with not too much said about Carl P. Jung during these years around the turn of the centennial.",0.0
"What I think of HighInBC... 

I think you're a total fucking moron for enjoying illegal drugs. Please die a horrible death.",1.0
You better shut up telling me stop vandalizing Wikipedia and I will come over to your location and hit you if you tell this to me again!,1.0
"My RfA 

Drew, thanks for everything, particularly your kind nomination.  I was genuinely overwhelmed and surprised at the turnout.  If we don't speak again beforehand (although I'm sure we will), have a happy Christmas and New Year.  I intend to have a short wikibreak starting about Friday.   ≡ talk",0.0
We are trying to produce useful and informative and sourced articles.,0.0
""":I asked you to ensure you were accurate because if you were wrong WP:SPADE I would accurately call you a liar. User:BullRangifer made a comment that my alleged """"use of unreliable sources ... doesn't exactly help your credibility."""" However this statement was not true at all and has no basis in reality.  It was fabricated simply to damage my credibility.  He says this despite the fact that I had not used any unreliable sources on the page. His poorly thought out and executed statement affects his own credibility rather than mine. When asked for clarification of his accusation, he produces four links. Of the four, two were posted after his offensive comment was made. Therefore, I assume he was taking about the first two links that I had already provided when he said it.  The first two links (both of them) were from of newspaper articles from the Washington Post . Yes both of them!  This person has says that particular source is not reliable and that he can produce MORE reliable sources! that damages HIS credibility -not mine.  I'm calling bullshit on everything he said.  For the reasons above I am calling User:BullRangifer a liar.

 chimes in with his two cents supporting the same contention as the the last discredited guy.  He got his lame comment in before I posted the second two links. Those links were for the Associated Press and Government of Canada (but lots of other reliable places have this stuff).  He didn't back up his statement by responding with the source that he was referring to and lost credibility too. For this reason,  is also a Liar.  That's not all. This person must be the brains of this operation. Right here on this page  puts forth the argument that """"And none of this shows that there is no chemtrails conspiracy theory.""""  I think his credibility was lacking prior to his comment about me.  It's pretty obvious that logical thinking is lacking here too.  Previously I've called his position the """"dumbest possible argument for anything (ever).""""  

""",0.0
Wikipedia administrators are defending a mass-murdering psychopath.,1.0
"""== May 2015 ==

Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia.  """,0.0
"Yes, I received the confirmation e-mail on 2012-09-11 with username (= my e-mail-address) and password. Uuuh, it was 09/11 ...",0.0
ATTN Tom Harrison: I am now going to make an official complaint.,0.0
"delete the biased reference or block me,there's no other choice.",0.0
"Hello 

I am back.

Bongwarrior's user page will be attacked in 1 minute.",0.0
"3a Mediterranean High Atlas juniper steppe(Cedar, juniper, pine, and oak forests cover approximately one-third of the ecoregion. At high altitudes, junipers dominate the landscape. Even higher, the forests eventually give way to alpine meadows, pseudo-steppe vegetation, and finally scree slopes where purple cushion plants bloom. River valleys wind through the landscape, their rich, moist soil supporting willows, poplars, oaks, hawthorns, and a carpet of oleander).",0.0
"""

 Capitalization 

Please stop changing lower-case common nouns to upper case, as in """"... the company has ..."""" -> """"... the Company has..."""". WP:MOSCAPS notes that Wikipedia avoids unnecessary capitalization; proper nouns and the first word in a sentence are capitalized, and not much more.  yack """,0.0
"foster antisocial personality dis 

i take it that you are a devout religious  nut job then!",1.0
"""

May we find out WHO is doing the article rewrite?

Unless the article writers tell the truth about the cancellation, & remove the silly sections ( replicas, conspiracies, etc.etc.) the rewrite will simply be """"inmates running the asylum again"""".

 """,0.0
""" 2005 (UTC)

The NPOV tag has been restored because of recent importation of questionable pro-corporal punishment material, such as the statistics and """"pro and con"""" section (which is really a barely disguised """"pro"""" section).  12:17, 3 October""",0.0
"Kungfu Adam  

Kungfu Adam is a fucking dumbass.",1.0
YOU HAVE FINALLY GOTTEN ACCUSTOMED TO CHANGING YOUR OWN DIAPER WITHOUT ANYBODY'S HELP,1.0
Randi was born a DICK.  Randi will never overcome being a DICK.  The end.,1.0
"McKinsey & Company ==

I think the best route would be to drop a note at WP:BUSINESS. (T / C / WP:FOUR / WP:CHICAGO / WP:WAWARD) 

==",0.0
"""

 Israeli-Palestinian conflict protect? 

Yesterday there were relevent and reliably-sourced casualty figures added to the Israeli-Palestinian conflict article, and some editors objected to this. It seems you were called in to quickly """"protect"""" the page from editing, effectively blocking the inclusion of the figures. You cited """"edit warring,"""" the more accurate term would be repeated reverts from those who did not like the figures for political reasons. There are casualty figures in all the conflict, war, battle etc. Wiki articles I have referenced, why not this one? Thanks   
RomaC, the edits which you tried to make were a set of statistics for one year only, which you attemepted to place in the first paragraph of an article describing a conflict of over sixty years. This article covers an issue of extreme sensitivity and complexity. The fact that your edits sparked so much conflict and opposition speaks for itself. Here at Wikipedia, we value the ability to achieve consensus, and to be fair to many viewpoints. And believe it or not, we often do achieve that at the article Israeli-Palestinian conflict. It is not enough to disinegnuously claim that your figures were """"reliable,"""" without addressing any of the underlying issues, or any of the conflicts which it clearly and immediately caused. 

To repeat: statistics for just one year of the conflict do not belong anywhere in the article's lead. there are a wide variety of figures which either side could quote, all in the name of objectivity, which would clear and unacceptably attempt to create a slant towards one side or the other. please note, this is why we are careful when making edit to be sure that we actually have consensus, rather than simply telling others that they should provide consensus.   

I strongly object to your calling me """"disinegnuous"""" [sic]. You wrote on the article talk page that you agreed with Hertz1888, who argued that the statistics might be biased. Do you not regard Haaretz as a reliable source? Please explain more clearly why you feel that citing reliably-sourced and up-to-date civilian casualty statistics in an article about a war, battle or conflict is disingenuous. If you or any other editor want to add more statistics, covering a longer time period, then go ahead, but do not delete relevant content added by other editors. Yes, the edit """"sparked so much conflict and opposition"""" but note also also that here at Wikipedia we do not determine what is """"fair"""" through intimidation by numbers. There is a big difference between consensus and false compromise.   

I apologize if you felt I was offending you in any way. i only meant to describe the appearance of your edits, not to describe you personally in any way. if other editors deleted some edits, it is because they genuinely felt there was a reason to do so, and that the material was not beneficial or fair to the article. I responded to your concerns and issues further at the article talk page. thanks.    

Apology accepted, and I will also make my further comments on the article talk page. I am not a single-issue editor I get around a bit on Wiki, saw the Haaretz report and very much believe it is something very relevant to the article. I can't say I know for certain why other editors deleted the material, I try to assume good faith, we'll see.   
""""repeated reverts from those who did not like the figures for political reasons"""" - motive doesn't really matter, its still edit warring, its still disruptive. Protection is not an endorsement of the current version. Z-man 
The subject of this article is a deadly conflict, the lede is huge - and yet it contains no mention of the casualties. Clearly, there is something seriously wrong. As a result, your action here, while well-intentioned, looks highly partisan. Worse than that, it looks rather like like a cynical move to protect deniers, those who wish to cover up atrocities, the mass killings of (mostly) unarmed civilians, in many cases recognised by Western sources as war-crimes. If the events at this article really offend you, it would be a lot better to lock it at the alternative version. talk 10:39,",0.0
then I guess I eat poop,1.0
WikiDan61 you dont have any brain your brain less person  u cant see notability and unknowningly delet page same done on SACHIn G lokapure page do u have any brain hope less person,1.0
"""

I will continue to doubt the verifability of some sources. Taking something at face value just doesn't cut it. The mention of the value is stated in the article. Cite the source from those listed; we both KNOW it isn't there. This is why all Mormon related articles should be taken away from regular editors. They will never be uncyclopedic under the current system, where pro-Mormon sources are taken as gospel.  Cite all the statements made in the article.  | Talk """,0.0
"Hey Rollosmokes can I ask you something, why do you have a bug up your ass about how this article is written? It's just my personal observation but it seem that you sometimes act like a child unwilling to share a toy with others in this case the ability to allow other Wikipedians the chance to make constructive contributions. You seem to have this habit of entering into a mode of This is mine and you can't touch it everytime you revert what most people consider a good contribution of information. I have to seriously question whether your mature enough to really be a contributor to Wikipedia. By the way that IP user was NEVER banned.",1.0
"You know what? Don't offend other users , you are a jerk! I know you are correct, but you don't have to get so angry about it. 207.62.246.166",0.0
"IGNORANT FOOL...YOU'VE NEVER EVEN SEEN A MAP OF KRASNOI

You are so stupid and ignorant that you don’t even know which roads lead into or out of Krasnoi.

The road leading west out of Krasnoi was never blocked by the Russians…it was threatened by Tormasov’s enveloping movement but never actually blocked.

Your ignorance is disgusting…absolutely sickening...

Dumb freshman with low SAT's...that's what you are...

 kenmore",1.0
"I understood it to be a term of art, not a literal enunciation of a belief that a disembodied deity had possessed the bodies of humans in eastern Virginia at the polling booth. Such a notion would be inconsistent with Brat's free will theology and none of the RS that includes this quote have indicated he meant it as anything more than a literary flourish. If they were unambiguous he intended to communicate he was in contact with God or some other super-being then we'd have something. But they didn't. Right now we're making a scrapbook, rather than an encyclopedia article.",0.0
so wut u got asaulted boo hoo u probly luved gettin fuked in the ass by 2 hott gays,1.0
", 3 August 2006 (UTC)

Hey, looks like your rehab program didn't take, and now Socafan's been community-banned. Your approach worked out REAL well, didn't it?  | Talk 15:04",0.0
"Gay BITCH

Thanks for deleting the important talk page of club penguin BITCH! Rot In HELL!",1.0
"""
But Stranger Danger is so fun (. Good luck again!<3  TALK!! """,0.0
"""
A tag has been placed on Bagina, requesting that it be speedily deleted from Wikipedia. This has been done because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent.

If you think that this notice was placed here in error, you may contest the deletion. To do this, add  on the top of the page (just below the existing speedy deletion or """"db"""" tag) and leave a note on the page's talk page explaining your position. Please do not remove the speedy deletion tag yourself.

If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this.   """,0.0
Who are YOU to tell ME??!! I'll do WHAT I like WHEN I like...cocksucker!!,1.0
"""

Canonicity in general

I've been involved in a long discussion over on Talk:Stargate (device) over whether the Stargate in the movie is """"the same thing"""" as the Stargate in the series, with Centrx arguing that they aren't and that discussing the Stargate in just one article was deceitful. I don't think his argument is at all valid, but in the course of looking stuff up on the web I've discovered that some fans of the movie apparently consider the SG-1 series to be somehow illegitimate or non-canon. I'm not familiar with the Stargate fan community, just the show itself, so I don't feel comfortable adding discussion of this directly to the article. Does anyone know any details about this, such as how widespread this apparent schism is?  06:52, 9 Jul 2004 (UTC)""",0.0
What a bunch of wanker's,1.0
"""

 Wikipedia:Today's featured article/May 31, 2015 

Gerda was talking with me about the image, so I checked the description, which said: """"the work of the forger Van Meergeren"""". If that's true, then it's a 20th-century work, but I don't have any idea whether it's true. - Dank (push to talk) """,0.0
Why thankyou King Bedford. I am happy to get a 24block for standing up to hate speech as dished out by the editor  callng people 'Nazi Scum' and 'racist' for some irrational reason. Racism is abhorrent and it's highly offensive to call it simply because you disagree with another editors edits. I shouldn't have engaged with such hate and I gracefully accept the 24hour ban for weakening to his attacks. My integrity is intact however and I think you for recognising that with your barnstar award. Cheers,0.0
"Responce 

Why is it funny because I'm right? You're a peace of crap Shawn. I know I'm right because you had nothing to come back. So go have fun being broken by your corporate masters.",1.0
"You really are a rebel guy, rebelguys! 

Time to get oral from a  prostitute'''!",1.0
over the next ~30 hours or so,0.0
"Fastily,  Take it up the ass, douchebag.

ScJessey has no business talking about Obama's page on Wikipedia.  He is a left-wing, lying, fat fuck.  He's as bad as Gamaliel.",1.0
who has provided a WP:RS in English (or translated into English) for this contention,0.0
"Nazi 

The nazi sextion of tha page gives a glowing reference for the nazis and does nothing to discredit the evil racism of white europeans and their racist pigheaded history, if we want to eradicate nazis everywhere blonde hair and blue eyes everywhere it NEEDS TO START ON THE INTERNET @ How dare this article give a glowing reference for blonde hair blue eye ppl, theyre ALL neo nazi muffins hoping to live up to their pathetic racial dream of being snow apes with tiny dicks, but they are dying out hopefuly soon and their racist ideales, not soon enuff obviously with stuff on this page giving a glowing reference for their supposed 'history'. Runes and nordic and shit like that must be eradicated @58.107.179.146",1.0
"Fuck you faggot, I don't care if i get blocked, as long as everyone knows you are a dumb cunt.",1.0
Wikipedia is full of cunts,1.0
", oh shit, stop making warnings, motherfucker, also, fuck you.",1.0
dont try to spook me you dick!,1.0
"(UTC)
One of them reminded me of Paris Hilton +20 IQ pointsno insult to the latter, I'm still wondering if it was her shtick to play the dumb blond. The other reminds me of Madonna. Both have big titsand that ain't particularly sexist as it's referred to in the show. As for Huffington, she's a very intelligent woman who got a very handsome divorce settlement, before leaving the GOP.24.36.54.238  00:25, 4 June 2015",1.0
"""

You have evidence from ME!  I presented you with tone of evidence, but you reject it because it goes against your fictional ideas of what New England is or should be.  Even eastern(southeast anyway) CT is not into this New England thing, which actually shocked me!  I have told you time and again, western CT does not think of ourselves in this NE thing.  Go to a town meeting and see if Boston or NE comes up.  CT and it's place in the NYC metro area is what comes up.  You are doing nothing but telling lies and spreading propaganda.  It has to be because you dismiss my actual facts and you make too many excuses that hold no water.  In my CT, there are no signs that point to New England or Boston.  Our signs point to New York state and city.

Also, how you people are not on this guy's ass like you are on mine?  """"I bet its cause we white folk from New England hate NYC Niggers, like this spick who posted above me. Go fuck yourself.—The preceding unsigned comment was added by 71.162.110.60 (talk • contribs).""""  

I can only assume because he is one of you and he at least still believe in New England with Boston as it's capital.  Get your head out of your ass.  Watch you block me for those comments.  If I get blocked, that guy (you? should be blocked. """,1.0
"My hate list 

Qed237

Sir Sputnik

GiantSnowman

Struway2 

Egghead06 

Xx236

Ubiquity

Mattythewhite 

DangerousPanda

Newbiepedian

SDPatrolBot

Saint0wen 

Patchy1 

... if you are on this list, DONT fucking edit any of my pages, especially if your name is in bold letters",1.0
"No, I've not seen anything.",0.0
modifying the contents section in a way allready described (why,0.0
I understand now.,0.0
"""

 Opinion Please Pt II 

As SRQ continues to make personal remarks after she said she wouldn't,  may I assume you will  help me with a WP:RFC/U?  Also, I believe she has violated the 3RR rule today. Edit warring over one accurate word is ridiculous, as is edit warring in general. Let's make it stop!   May I also ask what was wrong with the honest statement I made on talk page and what you mean by hasty refactoring? I appreciate any assistance and welcome any questions. BTW, when do pivotal, accurate, well referenced entries become """"peacock""""? My understanding is that it refers to unneceessary editorializing, not to precise vital info in the sequence of events? Thanks!   """,0.0
"MfD 

Missed that, thanks.  Zapped. Regards, Talk",0.0
"""
OTRS permissions have been confirmed.  Thanks,  """,0.0
"Hey now, please assume good faith. His middle name is indeed Lorraine (if you go to Madison Square Garden it's on the plaque that's dedicated to him), and I could have sworn when I read the article it corroborated that. I was mistaken on the latter.",0.0
"""

Fair use rationale for Image:Coffee and Cigarettes movie.jpg
Thanks for uploading or contributing to Image:Coffee and Cigarettes movie.jpg. I notice the image page specifies that the image is being used under fair use but there is not a suitable explanation or rationale as to why each specific use in Wikipedia constitutes fair use. Please go to the image description page and edit it to include a fair use rationale.

If you have uploaded other fair use media, consider checking that you have specified the fair use rationale on those pages too. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free media lacking such an explanation will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you.  """,0.0
"Do I hint a bit of jealousy, because they could potentially be on Wikipedia, or because they've made something of themselves, and you're just a little cunt who edits this site. Grow the fuck up.",1.0
Are you a faggot or what?,1.0
YOU ARE ONE SAD LITTLE INDIVIDUAL.,1.0
"""

FUCCK U A$$HOLE do wateva u want  DIICK HEAD  Contact Blogsd ! """,1.0
", SUCK MY VAGINA WIKIPEDIA",1.0
"re: disruption 

please, don't think me rude or take offence but I have to ask this

Are you trying to blackmail me?",0.0
"""
 The """"no one complained"""" argument is a pretty poor one, Calvin. Don't be amongst those who use it. The quotation does not add to the understanding of how the song was produced. I certainly would raise it in a FAC. — · [ TALK ]  """,0.0
Why don't YOU violate my menstruating vagina? 184.4.141.73   Kneelift,1.0
"GHE you're a fag. Learn it, know it!",1.0
"""

14.07.09 """"I don't know how that got to be but i'm a big supporter of the X-files and i've like seen almost every episode and not once did it mention Mulder being the father of Scull'y baby""""

Can't have watched very carefully can you? William being Mulder's son is frequently referenced to in the final episode. Just off the top of my head:

Guard: """"What are you thinking about?""""
Mulder: """"My son. His mother.""""

Scully: """"Our son, Mulder ...I gave him up. Our son. I was so afraid you could never forgive me.""""

Not to mention the meaningful looks that Mulder and Scully give each other when the officiator at the hearing asks, """"Agent Scully, isn't it true that you and Mulder were lovers, and you got pregnant and had his love child?""""""",0.0
"""
You're spinning.  There was no """"accusation,"""" no """"libel,"""" no """"BLP violation.""""  Morris famously took an extremely controversial position in several highly public venues, including a revision of his seminal book, and PR alluded accurately and non-controversially to Morris's statements.  Knowing nothing about Morris' scholarship, you began hyperventilating and are now trying to spin your way out of it.  We've seen this movie before, and it sucks.  """,1.0
""":It is neither more historically correct, nor more professional. Scholars routinely use the term """"Nazi"""". You cite the Encyclopedia Britannia as evidence of your claim. But, in fact, the Encyclopedia Britanica uses Nazi an order of magnitude more often than National Socialism. In the online version of the Encyclopedia, there are 10,200 references to Nazi and only 1020 references to """"National Socialism"""". And in the title of the entry for """"National Socialism"""", they write """"also called Nazism or Naziism"""". 

Your claim that use of the term """"Nazi"""" is amateurish is a slur on the overwhelming majority of scholars who routinely use the term. The claim that """"National Socialism"""" is a """"more full and correct designation"""" is inconsistent with the fact that the two phrases are synonymous. And while it is true that """"Nazi"""" can be used as an epithet, so can """"dog"""". Do you also recommend that Wikipedia refrain from using the word """"dog"""" to describe dogs? 

It is interesting that you use Linder as support for your argument. The particular passage that you link to is an explanation by Linder as to why he will use the term """"Nazi"""" rather than """"National Socialist"""" throughout his book. I fail to see why this is evidence that Wikipedia should do the opposite.

I am curious about your statement that use of the term Nazi arises from a deeper intent by political opponents to give a skewed view of their politics. What part of Nazi politics do you feel has been skewed by their political opponents?
  

""",1.0
That is quick if we only limit the discussion for changing the title but considering the previous discussions for months can have a valid reason for the move.,0.0
This is what happens to anti-Semites like you.,1.0
"try harder dick 

this is war, you cunts are a latter day religion that will be taken out!",1.0
"2012 (UTC)
 You expected more from a liberal rag like Wakopedia which is 100% racist in itself?!?69.14.97.53  20:27, 12 August",1.0
"Translation 

I was hoping that some people who frequent this page might actually speak Hebrew. Can anyone, perhaps, provide a transation or at least transliteration for the term גיס חמישי (I hope I copied that right) on Fifth column?",0.0
"Belarus a developed country
Hahaha, nothing more to say  82.209.225.33",0.0
Is this username appropriate?,0.0
"""

hey fuck you, who the fuck checks """"Phnom Nam Lyr Wildlife Sanctuary"""" for vandalism. Get a fucking life you turd bag""",1.0
"Answer to confused 

The answer is that the problem occurs in the upper thigh and pelvic region, but the pain is felt in the knee.

For instance the tightness and scar tissue for me occurs on the butt, but the pain is in the knee.",0.0
"""

CSD A1
Okay, sorry about that!  I was just really confused as to what they were pertaining to, but I now see that there is a main La Liga article that does provide context.  Thanks.  
Sorry, that was my mistake, I misunderstood it.  thew 20 

 User:W.GUGLINSKI 

I know it's this guy. The article clearly should be deleted and an AfD would be pointless. If I were an admin I would block him right away and delete his stuff.   
Well blocked isn't banned. Repeated block evasion might result in banning, though. Moreover, I actually deleted an artcile of his per Wikipedia:Articles for deletion/Quantum Ring Theory. That mentioned some Naveen Dankal, so the latest account might be also be like-minded person. I'll give him a welcome page and then we'll see.  
Oh, you're an admin? I thought there was some sort of rule that admins had to say so on their user pages.
He might not be technically banned, but as long as he continues to do the same thing he should be treated as if he were. I don't know how else to deal with this.   
Not sure about the rule, but I actually forgot to restore my user page after latest wikibreak.
For the moment I assume the two accounts are not the same. If not we'll certainly notice and can take action.  

 Heisenberg's Scientific Method 

  Naveen Dankal  
With due respect to Heisenberg and his contribution to science, I don not mean to use wikipedia to express my ideas and opinions about the works of any indvidual.I have only stated some of the limitations of Heisenberg's works with due references and just brought out a fact how Heisenberg's method is unable to resolve the mystery of scarcity of dineutrons and in a way """"lope-sidedness"""" of our universe.
I just disaggree with you whether not this is is a good addition to wikipedia. On the other hand, I also disagree with the block you received resp. the unblock denied and have raised that point.  

Thanks for Unblocking...appreciate your step...will try to keep wiki rules in mind!!!   06:22, 14 May 2008 
Well, let me know once you have further concerns or questions.  

  Naveen Dankal  
i am making a few changes in the article on Heisenberg's scientific method.I would like to know wether any refernces to banned members' works jeopardizes the articles chances of getting hosted or such refernces can be incorporated without any hitch. Moreover, before hosting the articles, can they be e-mailed to the administrators for a review so that the users are not lead to the worries of being blocked or banned?
There are two different issues. The . While that doesn't mean they can never be cited, it is unlikely to go without discussion. Your main problem still seems to be that this is an encyclopedia, while your article starts with a concrete question about the dineutron and the Isospin and then drifts away into more general considerations. What is missing is the intermediate step: what reliable sources have written about e.g. """"the mystery of the scarcity of the dineutron"""" or limitations of the Copenhagen interpretation. Without including such secondary sources it will be a [[WP:SY",0.0
"go suck a cock bitches. fuck wikipedia. my ip changes in like  a  couple of hours anyway. fuck you
go you cocker cocksuer mohterfuck unlce suckefing you go fuck your mom you dirty little ass fuck bitch i will kill you i konw where you live i will rape you yoru fucking ass",1.0
"FUCK YOU 

YOU SAD PIECE OF SHIT GET A LIFE DONT THREATEN ME WITH BLOCKING ME OFF THIS SHIT DO I GIVE A FUCK YOU LONELY HERMIT MAN OPEN YOUR CURTAINS AND GET A LIFE BEFORE I BURN YOU ALIVE",1.0
"This new article comes from an interview that I have given to a student from the Hogeschool Rotterdam, The Netherlands. I've created this text myself.  bvankuik",0.0
"""

Just taking a stab, I'd say about 1,000,000.  Or did you mean kilocalories? —  X  S  G  """,0.0
"""
And e-mail . Relish the e/c, my friend. — (T•C) """,0.0
ameriKKKans like to get their anusses raped,1.0
"Why don't you run cry to your mommy, little Aspie?",1.0
"dick shit cock fuck 

you are a fag

you are a big bag of shit by the side of the road and its not even shitgarbabge day

you are a one way ticket to shitsville with extra mayo and a side of shut the fuck up",1.0
