label,text
1.0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Amateur boy fucking bitch hiddencam http://t.co/Bt8C6qQCTd"
0.0,Thing that made me feel old today: Tori Amos is 50.
0.0,I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M
0.0,&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;
0.0,@louiev_ lol just getting this..early bird catches the worm!
0.0,@aj2amazing Obispo ho. We'll do it big
0.0,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb"
1.0,@Adrian1_knowsu nigglet &#128530;&#128536;
0.0,@CallNeeshCakey we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;
1.0,' I ain't trippen off you no mo &#1041204;&#9995; I done dropped you &#1043360; Knocked 4owe &#1043359; I could Neva be a foo for a hoe &#1043357;&#1043357; I put... http://t.co/GAIElrPDIK
0.0,What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go?
1.0,@KingHorseDick that hoe skilled
1.0,@JaneyPew nigger you are bigger than I am. Do you even #R4aperSec ?
0.0,@chrisbickert i want it! I love her gooks! she is awesome where did you get it?
0.0,This cowboys an redskins game was a hell of a game
1.0,&#8220;@DAMNfuckNEE I just wana eat some food. Drink some liq. Go to this party. And have a bad bitch waitin on a nigga when I return.&#8221;&#8221;
1.0,"&#8220;@thejanicexxx: o u unfollowed me so i can't dm u, so i'll say it here, you're a rude cunt lmao&#8221; you can dm me"
1.0,&#8220;@ItsLegzzYo: Yall so fuckin trash yo!!! &#128545;&#128545; @DIRECTV&#8221; man them niggas gonna win the skins trash
0.0,"RT @sassytbh: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a b&#8230;"
1.0,@FuckingCashBro you&#8217;re a little bitch x2
1.0,@DopeKorean lmfao putting on for twitter i see fat bitch
0.0,Friend or foe nicca .. State ya biz
0.0,@abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm :-)
0.0,"@Gladvillian u want me to make u one of my ghetto nunchucks, they come in singles and double_ended"
1.0,"&#8220;@NoChillPaz: Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...
Me : And somebody's bitch too&#8221;"
0.0,&#8220;@wwwobert_: B Oreo a stunt&#8221;come thru &#128293;&#128293;&#128293;
1.0,@JimBoberson happy birthday faggot
0.0,@jessitron @Bsilverstrim77 ...in fact were I to start a for-profit university this would be the sole requirement for graduation!
0.0,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like."
1.0,Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.
0.0,"This whole game, I've been trying to figure out why the Dutch are wearing yellow. SMH."
1.0,Fuck you ghetto ass coons
1.0,"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days."
1.0,&#8220;@CiddyP_60: I wouldn't trust a male cheerleader @ All cuz .&#8221; Cimarron got one &#128514; &amp; he got ALLLL the bitches
1.0,"&#8220;@BIGHOMIEMARKIE: &#8220;@1017_Sqquad: &#8220;@TODDIE_soPLAYER: @_Raygine bitch get out dem feelings and get some new dick&#128514;&#128514;&#128514; ""&#128064;&#128550;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#8221;&#128128;&#128128;&#128128;&#128514;"
1.0,&#8220;@TaeCocky: This bitch childish af https://t.co/4ZKmOr7sn8&#8221; one of my sisters would've had to crash her &#128514;
1.0,&#8220;@gmail_candy: It don't matter where we at this nigga always tryna holla at a bitch &#128514;&#128514; @tranSactionRAP&#8221; where. y'all. at?
1.0,&#8220;@DrummerKid0328: Reggie gives me headaches my niggah &#128545;&#128567;&#8221;&#128175;&#128175;
0.0,HOW &#8220;@darrenrovell: Deep Fried Sweet Tea on a graham cracker crust at State Fair of Texas (via @gravweldon) http://t.co/KVzhlmCsls&#8221;
0.0,Early bird gets the worm!
0.0,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know
1.0,@Honey_GotBunns bitch you know you won't this &#128526;&#128131;&#128588;&#128514;
1.0,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;
1.0,1 more game of 2k then I'm finish my new book ... John Grisham cold then a hoe
0.0,"It's almost Christmas, Charlie Brown..."
1.0,"&#8220;@TheDukeKnight: Typical hoe costumes:
1. Cat
2. Nurse
3. Bunny
4. Police officer
5. Themselves&#8221;&#128129;"
1.0,@GrizzboAdams @wyattnuckels fuck you bruh you didn't show up fucking pussy
1.0,@BreeOlson @Gingerbeard66 your a nasty nigger whore
1.0,&#8220;@Ashley_J12: Shout out to my momma cuz she didn't raise no hoe! &#128076;&#128079;&#128588;&#8221;
0.0,"""@MotherJones: 10 birds your grandkids may never see, thanks to climate change http://t.co/XqmXHkAsWt http://t.co/RbITeGRnhm"" #Climate"
1.0,"""@ChadMFVerbeck: If Richnow doesn't show up with hella tinder hoes Im not his friend anymore"" chill I brought like like 8 prople"
1.0,"@FemsHaveBallz what an unfortunate clothing choice... Hoes with the crooked belly ring. Completes the ""dumb trash"" motif perfectly"
1.0,"&#8220;@itslizkhalifa: If pussy is just pussy to you, you a nasty ass nigga.. Hope you get aids &#128553;&#8221; bit harsh. Rethink that statement"
0.0,"Jihadi pop music debates: &#8220;yo, bro, did you hear the latest Abu Yasser hit?&#8221;, &#8220;No bro, I&#8217;m totally an Abu Hajar fan&#8221; #UnderGroundCulture"
1.0,"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5"
0.0,I want Oreos!! Who can help me
0.0,RT @kamaalrkhan: Sir @ArvindKejriwal career tho apka waise bhi khatam ho chukka. You have become new Amar Singh so try for publicity #Kejr&#8230;
0.0,"@nytimes seems if they dont come up with it, its trash, nobody outside hollywood knows what ppl will pay to see..ha! Guess those in hw dont"
1.0,@DoubleAIV just watch bitch nigga u gonna want the whole team dead
1.0,"@ProperEtacet fuck your mother, faggot"
0.0,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY"
1.0,@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.
0.0,"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta"
1.0,"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;"
1.0,@DjChubbESwagg this like a retarded wu-tang clan
1.0,@EvelDick Y am I not surprised UGLY MIKE BOOGIE has to buy pussy??!!!!
0.0,#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29
0.0,@BasketballPics whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em
0.0,RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig&#8230;
1.0,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers"
1.0,&#8220;@NayMinaj_xo: @SkinnyBee__ LMAO my bitch was listening to gospel music w. liquor in her hand weaaakkk&#8221;lmfaooooooooo I was crying
0.0,"@SMLBound cracker jack work, cdc - did ya think of checking THE PLANE FULL OF PEOPLE?"
1.0,"&#8220;@BigMamaaTee: There's a difference between being actually crazy &amp; aspiring crazy&#8221; real shit . I can't stand ""fake crazy"" bitches"
0.0,"This is a sexy tweet. RT @Yankees: With a 6-0 lead, #Yankees turn to Matt Thornton to finish off the Red Sox in the 9th."
1.0,&#8220;@BeardedGemini: &#8220;@GinaSanabria_: I have no hoes because yah nigga ain't shit&#8221;&#8221;
0.0,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati&#8230;
0.0,@_spenceyy @5SOS not scanger
0.0,&#8220;@HumbleTeej: @elisabethepps where am I on this rating scale???&#8221; Depends. You still wearing them colored contacts or naw?
1.0,@Huntermoore finger my throbbing pussy
0.0,@ProsperINDIA ho no. Without ur vote we lost the election. AK49 is taking oath as PM today. :-)
1.0,"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;"
0.0,"RT @collegefession: ""My first adult decision i made in college was to buy a guinea pig #NoRagrets #AlsoNoBeerMoney"" - University if Iowa"
0.0,@AutyAut_ I miss you!!! *Eating as we speak* I miss you red bone and that cooking &#128553;&#128553;&#128553;&#128525;&#128525;&#128525;&#128542;!!
0.0,@AmosPOrr Congrats Amos! :)
1.0,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf"
0.0,"What an amazing, proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!"
0.0,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/pxwlZkWaCs
1.0,"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant"
0.0,RT @NFL_Memes: Buckwheat and Porky http://t.co/bo96nelS2P
1.0,@who__CHRISJONES @WhyYouSoShort who is dis crack ass cracker
0.0,RT @pattonoswalt: Who spotted the looming yellow crown on tonight's #TrueDetective? http://t.co/MUa60ppVeL
1.0,' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;
0.0,"If Temple beats Rutgers today, I will be a happy clam."
0.0,@Things4FLppl Yankees like Florida State; not Floridians.
1.0,&amp; fuck your bitch
0.0,"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne..."
0.0,@shanetallant he won't bite! We promise he's a friendly bird :)
0.0,@carpedehope not if you're standing in btw the yellow lines
0.0,All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress.
1.0,@Jbrendaro30 @ZGabrail @ramsin1995 @GabeEli8 @Jacob2times bitch ass nigggaaa
0.0,Burnating all Yankees and their thatch roof cottages!!!!!! #Astros http://t.co/j3dZiwBDt0
0.0,"RT @sorryimalex: ""now 5sos is starting to tweet the hashtag, they're trash!"" #vote5sos http://t.co/llkuz6VtAi"
0.0,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0
0.0,"RT @SMACKHighAZ: ""Seton Catholic where their own students talk trash about how low of a division there football team is in."""
1.0,@EmmanuelRodz11 WILLIAN up in that hoe &#128514;&#128514;&#128514;&#128514;
1.0,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol"
1.0,@KingEgo if I can get this bitch to go --&gt;&gt; @Wisdom_Stature
1.0,"""poor whitey"" http://t.co/3UkKeyznz8"
0.0,RT @Harry_Styles: It was all yellow. http://t.co/xB4dkWuoKi
0.0,@Pepper_Redbone @Yankees @Mets Exactly by folks who can't favor to get into that lovely old stadium.
1.0,&#8220;@ThaRealLilWang: Ur ex girlfriend is a slut&#8221; fr f dat hoe
0.0,RT @DaCoolestLame: Yo BCU band made UCF band look like trash
0.0,"So, about this flappy bird game then."
0.0,That crow has socks
1.0,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; ."
0.0,"RT @pop_ruth: I'm a little teapot short and Irish 
@onedirection artist of the year #AMAs
#EMABiggestFans1D http://t.co/9O1zfvlezV"
1.0,@AlysiaRianH @cambreezy_ don't call my buddy Cambron retarded man smh. Thats rude.
1.0,"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies"
1.0,"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass"
1.0,"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh"
1.0,"&#8220;@mix3ddchickk: Donny a hoe&#8221;

Since when?&#191;?"
0.0,RT @taylorcaniff: I wear beanies all winter long! So no bandanas till summer&#128525;
1.0,&#8220;@girlideas: why do bitches stand like this? &#128563;&#128541; http://t.co/QQ9vQyLru1&#8221; she wanted to be in MJ's smooth criminal video so bad..
0.0,"@justinhall3434 
God bless you whitey. I be sleepin in tomorrow"
1.0,"&#8220;@SheTwirlsMyKan3: I say bitch bad, woman good, lady better&#8221; Lupe?"
1.0,Dyke bitches kill me thinkin they really got hoes lol
0.0,"RT @Roulettista: Mertesacker saying ""give him the ghetto fist"" is still goat"
1.0,&#8220;@DukeAlexMoore: Malibus on a come-up but in other news she mean denna hoe and not even light skinedddd http://t.co/SGGOkjTScH&#8221; HAHAHA!!
0.0,RT @iLostMySanity: RT @5EarthQUakE: Most trash Halloween candy of all time. Don't debate me on this http://t.co/YMQWTSvD0h
1.0,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win"
1.0,@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man
1.0,"@salomanizor I'm a faggot :/

http://t.co/Gr627ldfaa"
0.0,@JudgmentalNYer @eveisapisces it always looks so nice! I was gonna buy this yellow one
0.0,YES!! RT @Merky__: NO!!! RT @HuffPostTaste Will YOU buy the new Caramel Apple flavor of Oreos? http://t.co/K8zUp4Ynzf http://t.co/AMuZaTglx8
0.0,RT @OnionSports: Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http://t.co/vv6urct4jd http://t.co/gWBNHDyhMl
1.0,@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger
0.0,RT @drunktweets81: You sure do have a pretty face for a cripple
1.0,"&#8220;@dnumberbefore2: &#8220;@Vice504fly: @dnumberbefore2 u a regular nig, u played out b&#8221; lol ima b Ig famous&#8221;these days that counts for somethin"
1.0,@KamRenee ugly nigger
1.0,&#8220;@2hood2bgud: @uce_INA &#128064;&#128066; a bitch is all ears...&#8221; My mama told me not to talk to bitches so...&#128564;&#128514;jk
1.0,' Fuccccck that was ma niggah from Cali swag &#1041222;&#1041216; R.I.P Jayare .
1.0,"""@stephencdo: @currieburry if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha"
0.0,@BlackManUSA @chrislhayes well that's some cracker jack secret service work there. jfk anyone?
1.0,""" if you aint bout that Murder Game pussy nigga shut up """
0.0,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now."""
0.0,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days
1.0,&#8220;@keanabermudez: @GinaSanabria_ he's a hoe lmfao&#8221; aren't they all smuts ? lmao
0.0,Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.
0.0,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn
1.0,&#8220;@MoneyYoung They not evn hoes in silence anymore&#8221;proud of it .... then want respect
0.0,"RT @drhoagie: .@1Dittlinger Jay; I think once someone has Alzheimer's, suffers from alcoholism and is mildly retarded, people shouldn't mak&#8230;"
1.0,"He ain't shit girl, &#128175;he a bitch made nigga !"
0.0,Penn State tryna slant and screen all the way down the field lol
0.0,RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW
1.0,*karate RT @SirAsshole: Karrenchi still a bird ass bitch
0.0,@boxingscene @RPopBox @BronzeBomber @boxing this Charlie Z really does need mental help check this out http://t.co/CkBS6WcZu1
0.0,RT @Joan_Rivers: Charlie Sheen will star in a new sitcom as an anger management therapist. So what's next? Casey Anthony as the owner of ...
1.0,"@iNURSELISA @blackredsoxfan 
It's a nice way of callin y'all honkies"
0.0,@carlybaejepsen trash
0.0,I'm jus a trill nicca mane
0.0,@edouglas528 That would be your Yankees Earl....we all know they should win all 162
0.0,@CCobey @tess_stepakoff there isn't a green one either. There's red and yellow in that pic...
1.0,' Lemme find out you didn't answer my call cause you otp with that niggah &#1041204;
0.0,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!
0.0,RT @SportsCenter: Derek Jeter's final game at Yankee Stadium will be 1st he's ever played there with Yankees eliminated from playoffs. http&#8230;
1.0,"&#8220;@dlogue22: Asians have short beds, my feet are hanging off the edge of the bed &#128514;&#8221; cuddle me bitch I'm right beside you"
0.0,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/zibllnm1ZS
1.0,@Gutierrez_Alf legit retard
0.0,RT @elleeebeee: flappy bird make me just smash my phone into my face
0.0,Supporters of officer Darren Wilson rally in St Louis http://t.co/HtfgJJ7kYt #ferguson #kkk #tcot #tpot #teabaggers #teaparty
1.0,@EmpressTaTa aww man we had a BALL. Small lil affair. Set that bitch out!
1.0,@GirlThatsVonte lol nahh bitch dont put yo life on me ole cant drink water after 8 ass nigga #PissinInDaBedAssBoy
0.0,"From the ESPN Yankees game recap: ""the sellout crowd braved 61-degree temperatures."" LOL What??? That's not weather you struggle through."
1.0,&#8220;@JoeBudden: The bad bitches are only bad until they start talking anyway.&#8221; He Preaching
1.0,RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.
1.0,@CsSalazar15 yeah bitch hit me up when you get friend zoned Brody &#128076;&#128175;&#128175;
1.0,@AbrehamDadi no bitch
0.0,"RT @WhatTheFFacts: Actor Charlie Sheen once bought 2,600 seats at an Angels baseball game in hopes of catching a home run ball."
0.0,RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers
1.0,"&#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;"
1.0,@KiaraSmallzz lmaoo &#128514;&#128149;I think I want this bitch YA me tiene cansada but thanks &#128536;wait hold up ... Who u fighting &#128563;
1.0,@Nien_Nunb what did you search? Gay redneck episode 1 play?
0.0,Nope! It's just yellow OTL
1.0,Kim Kardashian look like a tranny with all that surgery
1.0,""" bitch nigga miss me with it """
0.0,RT @charcharkuhlman: First day of spring break: ate half a pan of brownies &amp; watched 6 episodes of Parks and Rec with @victoriakuhlman &amp; @E&#8230;
0.0,RT @AustinToEllen: Praying today's m&amp;g pictures don't come out yellow &#128591;
0.0,RT @SullivanMcPig: If those Captcha pictures get any more fuzzy I'm going to need a bot to decipher them
1.0,"&#8220;@OGeezLouise: Bout time 
 RT @JoeBudden: Some of these chicks don&#8217;t want a man, they just want support.&#8221; Tell that bitch to get a bra"
0.0,My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC
1.0,&#128563;Oh this bitch Midy must be crazy http://t.co/75LWvtD4oJ
1.0,&#8220;@_ajoyaaa: Victor &amp; shawn legs don't hurt? They jigg every damn night &#128530;&#8221;&#128514;&#128514;&#128514;
0.0,I see u jigga!!!! Hillary $wankin
1.0,@KayFLiii fuck bitches
0.0,@keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun)
0.0,They have a clumsy bird too lol what is life
0.0,I wanna go to a trash talk concert
0.0,"RT @PBSAmerMasters: Happy birthday, Bob Newhart! The comedic legend turns 85 today: http://t.co/YOSx2VdAjb #AmericanMasters http://t.co/gew&#8230;"
1.0,"@JfromHuntington #Savages 
Day is like coloreds dat wrap day hoes like mummies"
0.0,RT @thatgirlran: &#8220;If your 15/16 ACT like your those ages not like your 20. Its not cute.&#8221; That awk moment when I thought this tweet was abo&#8230;
0.0,&#8220;@trayn1gga: Charlie Strong WILL have Texas back as a power&#8221; better power of big 12 is anybody's now
1.0,&#8220;@Da_LoveBelow @bdvg_lat @DrTruth247 yall bare hoes yall dnt care bout ??&#8221; I spent my childhood in a wild hood
1.0,' Have you ever had sex ina cherry red vet witha fat trap Niggah keep that pussy sooo wet &#1043359;&#1043291;&#1041185; .
0.0,All I wants is to represent da life o da colored man.
0.0,"RT @Yankees: Ballgame over, #Yankees WIN! Yanks beat the White Sox in 10 innings, 4-3."
1.0,"@KR3TZ3R15 Idk is she's actually from there lol, we followed a band. But we met a few bainbridgians. This bitch had like 4 teeth I swear lol"
1.0,@HuffingtonPost y don't that bitch just shoot herself? so sick of all those whores!
0.0,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS"
0.0,Almost half of North American bird species threatened by climate change http://t.co/dWSYB5BodA http://t.co/F0PVuLNf4c #Climate #Environment
1.0,@vinny2vicious faggot I knew you weren't really my friend.
0.0,#redneck tow truck. #johndeere #4455 #america https://t.co/iFInqwVRad
0.0,"RT @TheAtlantic: Meanwhile, in Canada: A monkey in a winter coat escapes in an IKEA http://t.co/Q9YUYVEl via @TheAtlanticWire"
0.0,"RT @tokmetzis: Dreigdwergen, haatsmurfen en de Roze Khmer: hoe Twitter een slagveld werd https://t.co/lhVKkkHQDF via @decorrespondent"
1.0,"Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don&#8217;t have the ability to block... http://t.co/hBF2xZa0ke"
1.0,2 or 3 hoes for everything &#128527;&#128520;&#128526;
0.0,"RT @firemunky: RIP Tom Foley
RIP Greg Sikorskey
RIP Charlie Anaya
RIP Wells Crowther
RIP Andy Fredericks"
1.0,If someone is part of 'James X' then he's a white trash cultist.
1.0,@GoHard_Brown @your_daddy9 &amp; xavier you bitch.
1.0,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA
1.0,"""No boats and hoes please thanks"" - Mom"
0.0,R-Surge For Charlie Baker-R of 9 points in Demo-State Mass against Coakley-D! DoG http://t.co/UOVtVG5nnM via @BostonGlobe
0.0,A yellow jacket landed on my mouth and stung me while I was cutting grass..safe to say he won &#128029; http://t.co/caYUcS8O01
0.0,"@Swamper60 ""Happy Happy Helloween, Helloween whoa oh whoa ho"" @helloweenorg http://t.co/Tw0jeExqTy"
0.0,Early bird catches the worm &#128076;
1.0,"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so."
1.0,"""@HBMostDope: Ugly bitches be like I'm my own WCW duh bitch you ain't nobody elses&#128514;&#128514;"""
1.0,"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;"
0.0,At all my ritz crackers. Idk what to do with myself anymore.
0.0,Peace my friend..Only Peace..I am not your enemy..Dont say that word again..Look at my Facebook wall..One of my best friends ever was a Moor
0.0,RT @juliebenz: I drink unicorn tears... RT @thecarnage07: @juliebenz And they say blondes don't age well :) You look like you're 20 :) ho&#8230;
0.0,"""I found a new way to chug you have to open your mouth alot"" #shitallysays"
1.0,@Djlouis12 at my club ho (;
1.0,@JonJanke @Deadspin @jtrimbl3 You sound like you're pussy whooped. #freelikeabird
0.0,Im a twat
1.0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Facial | Blonde tranny whore gets rammed and facialized http://t.co/Kd9nU3tmWz"
1.0,@Get__Em__Craig lol I will be there in the morning hoe
1.0,"@DonnerKay @surlyrevenant An enraged 6'4"" 290 lb Mike Brown lethal weapon on legs.His hatred 4 the police &amp; whitey added fuel 2 his arsenal"
0.0,Charlie Sheen's Video Message to President Obama http://t.co/kCRWTbCqZd
0.0,I luh to lick the middle like an Oreo
0.0,"My teacher always says ""Has a man ever abused his wife while using marijuana? Not unless she hides the Oreo cookies then she deserves it."""
0.0,The Giants trash
1.0,"&#8220;@isadore911: @VernNotice what about the doc?&#8221;

He's a pussy. He ain't going anywhere."
0.0,RT @MaryWCVB: Still waiting for Charlie Baker to take the stage in Swampscott. #wcvb http://t.co/lYb3Thm199
0.0,I'm finna see the Yankees win a baseball game
0.0,"RT @Yankees: RECAP: In epic storybook ending, Derek Jeter closes his last game in Bronx with a #walkoff. http://t.co/Dl390SbteQ http://t.co&#8230;"
0.0,I think I'm gonna walk around the house free as a bird.
0.0,RT @FeinsandNYDN: Yankees acquire Chase Headley from the Padres for Yangervis Solarte and Rafael DePaula.
1.0,&#8220;@sneakerhead226: I cant talk right now i got pussy on my tongue&#8221;
1.0,@itsjaylaaa eat shit nigga bitch turd bag dick beetle
1.0,&#8220;@sarahecarroll: 100% of the female population needs to stop being such a bitch&#8221;
1.0,"#ChristianBale should be KISSING #Moses ass for his fight with God, OTHERWISE WE MIGHT ALL BE FUCKING DEAD&gt; #retarded #ass #actor #faggot"
1.0,RT @Asshole_God: Hate fags? The answer's yes.
0.0,Your grammar is trash.
1.0,@BekySawyer boats and hoes
0.0,This is true... RT @Mr_QuenchYaGirl: Charlie Clips the coldest battle rapper doing it. No debating!!!
0.0,Me &amp; hubby relaxing from the studio for a lil...then headed str8 to my honey doo wop wops bday bash Kristen... http://t.co/FOnJOFdzJC
0.0,"I was accused of never taking a full front face shot, so here is one. No slant or angle or nothing. :) http://t.co/yCuVyPV1n0"
0.0,My shift won't be over no time so in the mean time im doing what I have to go to get by. And if it means tweeting trash I will
1.0,@ImToBlame bitch I got a ring now ho I ain't fatherless no more ill fight you.
0.0,"Charlie Rangel: Some Republicans 'Believe That Slavery Isn't Over' | Truth Revolt: http://t.co/NpbdPk0Cqz 
Bam, Race Card Vote Democrats out"
1.0,"@LampreyMilt @DelSchilling @BertLoch No woman deserves to be sole stomped like that. He is a bitch, and so is everyone watching doing nada."
0.0,RT @BigmackNigga: Smoking isnt a game you could get killed monkey see monkey Dooo don't smoke if your not a smoker y'all are the reason ...
0.0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
0.0,"Dear God, forgive us for a moral slope of values. Shacking is just a pretty word for perpetual fornication. Let's... http://t.co/h0URrTNDfZ"
0.0,Can't find my BC powder .. I'll just chug this children's Advil
1.0,"""@ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)"
1.0,I can't blow bubbles or whistle. I'm basically retarded.
1.0,&#8220;@BINDLE13: My momma aint raise no hoe&#8221;
0.0,"This one night I was tripping off brownies I put my running shoes on and I was still in pjs, it was 2am ! http://t.co/UwmBpCOMNE"
1.0,&#8220;@souljaboy: @kmichelle my ananconda don't want none unless u clean those shitty buns Hun &#128169;&#128553;&#8221;
1.0,@AliciaDaniella8 them hoes was trash
0.0,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha
1.0,@I_GotOne he had the hoes too
1.0,@kieffer_jason oh but I am and my grades say other wise so u can stfu and get off my Twitter or u can box simple ass that pussy boy
1.0,@Christian_ESEM you don't know what your talking about retarded faggot
0.0,RT @Vaeflare: ...Because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. http://t.co/SeRyx9v&#8230;
1.0,"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome"
0.0,"RT @TitansHomer: Me: Do you sell any larger sized condoms?

Her: Sir those are 13 gallon trash bags!

Me: *winks until security escorts me &#8230;"
0.0,"@eGoTheIcoN those ""trash"" SnD stars would scrape ur team in SnD and most pro teams."
0.0,"Whipped cream &#9829;,&#9829; #endlesslove"
0.0,@BriannaLovesA my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.
0.0,I like the Yankees toinight -107 http://t.co/J4rhaMBu
1.0,@KILLQuana choke on something hoe
0.0,The #Yankees don't need Tanaka or Beltran or all these 'big name' players!!! #believe
